Episode,Epsilon,Action Type,Score,Avg Score,Position
156,0.2085,argmax,-200.00,-197.50,-0.60
157,0.2064,random,-200.00,-197.50,-0.34
158,0.2043,argmax,-200.00,-197.50,-0.37
159,0.2023,argmax,-200.00,-197.50,-0.38
160,0.2003,argmax,-200.00,-197.50,-0.36
161,0.1983,argmax,-200.00,-197.50,-0.49
162,0.1963,random,-200.00,-198.74,-0.57
163,0.1943,argmax,-200.00,-198.74,-0.42
164,0.1924,argmax,-200.00,-200.00,-0.56
165,0.1905,argmax,-200.00,-200.00,-0.60
166,0.1886,random,-200.00,-200.00,-0.35
167,0.1867,argmax,-200.00,-200.00,-0.59
168,0.1848,argmax,-200.00,-200.00,-0.42
169,0.1830,argmax,-200.00,-200.00,-0.55
170,0.1811,argmax,-200.00,-200.00,-0.47
171,0.1793,argmax,-200.00,-200.00,-0.55
172,0.1775,argmax,-200.00,-200.00,-0.62
173,0.1757,random,-200.00,-200.00,-0.62
174,0.1740,random,-200.00,-200.00,-0.45
175,0.1722,argmax,-200.00,-200.00,-0.32
176,0.1705,argmax,-200.00,-200.00,-0.33
177,0.1688,argmax,-200.00,-200.00,-0.58
178,0.1671,argmax,-200.00,-200.00,-0.64
179,0.1655,argmax,-200.00,-200.00,-0.37
180,0.1638,argmax,-200.00,-200.00,-0.34
181,0.1622,argmax,-200.00,-200.00,-0.65
182,0.1605,argmax,-200.00,-200.00,-0.51
183,0.1589,argmax,-200.00,-200.00,-0.59
184,0.1574,argmax,-200.00,-200.00,-0.77
185,0.1558,argmax,-200.00,-200.00,-0.51
186,0.1542,argmax,-200.00,-200.00,-0.62
187,0.1527,argmax,-200.00,-200.00,-0.47
188,0.1512,argmax,-200.00,-200.00,-0.20
189,0.1496,argmax,-200.00,-200.00,-0.71
190,0.1481,argmax,-200.00,-200.00,-0.46
191,0.1467,random,-200.00,-200.00,-0.31
192,0.1452,random,-200.00,-200.00,-0.62
193,0.1437,argmax,-200.00,-200.00,-0.66
194,0.1423,argmax,-200.00,-200.00,-0.44
195,0.1409,argmax,-200.00,-200.00,-0.43
196,0.1395,argmax,-200.00,-200.00,-0.44
197,0.1381,argmax,-200.00,-200.00,-0.53
198,0.1367,argmax,-200.00,-200.00,-0.60
199,0.1353,argmax,-200.00,-200.00,-0.52
200,0.1340,argmax,-200.00,-200.00,-0.47
201,0.1326,argmax,-200.00,-200.00,-0.59
202,0.1313,argmax,-200.00,-200.00,-0.61
203,0.1300,argmax,-200.00,-200.00,-0.54
204,0.1287,argmax,-200.00,-200.00,-0.52
205,0.1274,argmax,-200.00,-200.00,-0.45
206,0.1261,argmax,-200.00,-200.00,-0.61
207,0.1249,argmax,-200.00,-200.00,-0.40
208,0.1236,random,-200.00,-200.00,-0.49
209,0.1224,argmax,-200.00,-200.00,-0.84
210,0.1212,argmax,-200.00,-200.00,-0.54
211,0.1200,argmax,-200.00,-200.00,-0.32
212,0.1188,argmax,-200.00,-200.00,-0.58
213,0.1176,argmax,-200.00,-200.00,-0.57
214,0.1164,argmax,-200.00,-200.00,-0.48
215,0.1152,random,-200.00,-200.00,-0.61
216,0.1141,argmax,-200.00,-200.00,-0.44
217,0.1129,random,-200.00,-200.00,-0.42
218,0.1118,argmax,-200.00,-200.00,-0.54
219,0.1107,argmax,-200.00,-200.00,-0.55
220,0.1096,argmax,-200.00,-200.00,-0.64
221,0.1085,random,-200.00,-200.00,-0.41
222,0.1074,argmax,-200.00,-200.00,-0.55
223,0.1063,argmax,-200.00,-200.00,-0.43
224,0.1053,argmax,-200.00,-200.00,-0.43
225,0.1042,argmax,-200.00,-200.00,-0.55
226,0.1032,argmax,-200.00,-200.00,-0.34
227,0.1021,argmax,-200.00,-200.00,-0.39
228,0.1011,random,-200.00,-200.00,-0.41
229,0.1001,argmax,-200.00,-200.00,-0.35
230,0.0991,random,-200.00,-200.00,-0.48
231,0.0981,argmax,-200.00,-200.00,-0.56
232,0.0971,argmax,-200.00,-200.00,-0.71
233,0.0962,argmax,-200.00,-200.00,-0.56
234,0.0952,argmax,-200.00,-200.00,-0.52
235,0.0942,argmax,-200.00,-200.00,-0.56
236,0.0933,argmax,-200.00,-200.00,-0.61
237,0.0924,argmax,-200.00,-200.00,-0.59
238,0.0914,argmax,-200.00,-200.00,-0.49
239,0.0905,random,-200.00,-200.00,-0.60
240,0.0896,argmax,-200.00,-200.00,-0.42
241,0.0887,random,-200.00,-200.00,-0.70
242,0.0878,argmax,-200.00,-200.00,-0.52
243,0.0870,argmax,-200.00,-200.00,-0.46
244,0.0861,argmax,-200.00,-200.00,-0.48
245,0.0852,argmax,-200.00,-200.00,-0.61
246,0.0844,argmax,-200.00,-200.00,-0.52
247,0.0835,argmax,-200.00,-200.00,-0.33
248,0.0827,argmax,-200.00,-200.00,-0.39
249,0.0819,argmax,-200.00,-200.00,-0.63
250,0.0811,argmax,-200.00,-200.00,-0.52
251,0.0802,argmax,-200.00,-200.00,-0.51
252,0.0794,random,-200.00,-200.00,-0.37
253,0.0787,argmax,-200.00,-200.00,-0.49
254,0.0779,random,-200.00,-200.00,-0.48
255,0.0771,argmax,-200.00,-200.00,-0.39
256,0.0763,argmax,-200.00,-200.00,-0.33
257,0.0756,argmax,-200.00,-200.00,-0.46
258,0.0748,random,-200.00,-200.00,-0.57
259,0.0740,argmax,-200.00,-200.00,-0.56
260,0.0733,argmax,-200.00,-200.00,-0.49
261,0.0726,argmax,-200.00,-200.00,-0.52
262,0.0718,random,-200.00,-200.00,-0.47
263,0.0711,argmax,-200.00,-200.00,-0.43
264,0.0704,argmax,-200.00,-200.00,-0.28
265,0.0697,argmax,-200.00,-200.00,-0.37
266,0.0690,random,-200.00,-200.00,-0.26
267,0.0683,argmax,-200.00,-200.00,-0.67
268,0.0676,argmax,-200.00,-200.00,-0.56
269,0.0670,argmax,-200.00,-200.00,-0.56
270,0.0663,argmax,-200.00,-200.00,-0.82
271,0.0656,argmax,-200.00,-200.00,-0.59
272,0.0650,argmax,-200.00,-200.00,-0.48
273,0.0643,argmax,-200.00,-200.00,-0.54
274,0.0637,argmax,-200.00,-200.00,-0.29
275,0.0630,argmax,-200.00,-200.00,-0.57
276,0.0624,argmax,-200.00,-200.00,-0.92
277,0.0618,argmax,-200.00,-200.00,-0.49
278,0.0612,argmax,-200.00,-200.00,-0.59
279,0.0606,argmax,-200.00,-200.00,-0.56
280,0.0600,argmax,-200.00,-200.00,0.21
281,0.0594,argmax,-200.00,-200.00,-0.74
282,0.0588,argmax,-200.00,-200.00,-0.69
283,0.0582,argmax,-65.00,-198.65,0.50
284,0.0576,argmax,-64.00,-197.29,0.52
285,0.0570,argmax,-200.00,-197.29,-1.20
286,0.0565,argmax,-200.00,-197.29,-0.60
287,0.0559,argmax,-200.00,-197.29,-0.68
288,0.0553,argmax,-200.00,-197.29,-0.39
289,0.0548,random,-200.00,-197.29,-1.04
290,0.0542,argmax,-200.00,-197.29,-0.29
291,0.0537,argmax,-200.00,-197.29,-0.56
292,0.0531,argmax,-200.00,-197.29,0.11
293,0.0526,argmax,-200.00,-197.29,-0.09
294,0.0521,argmax,-200.00,-197.29,-0.44
295,0.0516,argmax,-200.00,-197.29,-0.26
296,0.0511,argmax,-200.00,-197.29,0.27
297,0.0505,argmax,-200.00,-197.29,-0.87
298,0.0500,argmax,-200.00,-197.29,-0.55
299,0.0495,argmax,-200.00,-197.29,-0.52
300,0.0490,argmax,-200.00,-197.29,-0.53
301,0.0486,argmax,-200.00,-197.29,-0.55
302,0.0481,argmax,-200.00,-197.29,-0.55
303,0.0476,argmax,-200.00,-197.29,-0.73
304,0.0471,argmax,-200.00,-197.29,-0.56
305,0.0466,random,-200.00,-197.29,-0.57
306,0.0462,argmax,-200.00,-197.29,0.08
307,0.0457,argmax,-200.00,-197.29,-0.40
308,0.0453,argmax,-200.00,-197.29,-0.82
309,0.0448,random,-200.00,-197.29,-0.62
310,0.0444,argmax,-200.00,-197.29,-0.57
311,0.0439,argmax,-200.00,-197.29,-0.34
312,0.0435,argmax,-200.00,-197.29,-0.62
313,0.0430,argmax,-200.00,-197.29,-0.37
314,0.0426,argmax,-200.00,-197.29,-0.34
315,0.0422,argmax,-200.00,-197.29,-0.48
316,0.0418,argmax,-200.00,-197.29,-0.50
317,0.0413,argmax,-200.00,-197.29,-0.52
318,0.0409,argmax,-200.00,-197.29,-0.50
319,0.0405,argmax,-200.00,-197.29,-0.43
320,0.0401,argmax,-200.00,-197.29,-0.71
321,0.0397,argmax,-200.00,-197.29,-0.40
322,0.0393,argmax,-200.00,-197.29,-0.38
323,0.0389,argmax,-200.00,-197.29,-0.73
324,0.0385,argmax,-200.00,-197.29,-0.70
325,0.0381,argmax,-200.00,-197.29,-0.58
326,0.0378,argmax,-200.00,-197.29,-0.55
327,0.0374,argmax,-200.00,-197.29,-0.27
328,0.0370,argmax,-200.00,-197.29,-0.33
329,0.0366,argmax,-200.00,-197.29,-0.40
330,0.0363,argmax,-200.00,-197.29,-0.52
331,0.0359,argmax,-200.00,-197.29,-0.45
332,0.0356,argmax,-200.00,-197.29,-0.37
333,0.0352,argmax,-200.00,-197.29,-0.43
334,0.0348,argmax,-200.00,-197.29,-0.41
335,0.0345,argmax,-200.00,-197.29,-0.38
336,0.0342,argmax,-200.00,-197.29,-0.80
337,0.0338,argmax,-200.00,-197.29,-0.70
338,0.0335,argmax,-200.00,-197.29,-0.47
339,0.0331,argmax,-200.00,-197.29,-0.47
340,0.0328,argmax,-200.00,-197.29,-0.58
341,0.0325,random,-200.00,-197.29,-0.66
342,0.0322,argmax,-200.00,-197.29,-0.31
343,0.0318,argmax,-200.00,-197.29,-0.37
344,0.0315,argmax,-200.00,-197.29,-0.44
345,0.0312,argmax,-200.00,-197.29,-0.76
346,0.0309,argmax,-200.00,-197.29,-0.46
347,0.0306,argmax,-200.00,-197.29,-0.77
348,0.0303,argmax,-200.00,-197.29,-0.64
349,0.0300,argmax,-200.00,-197.29,-0.23
350,0.0297,argmax,-200.00,-197.29,0.08
351,0.0294,argmax,-200.00,-197.29,-0.76
352,0.0291,argmax,-200.00,-197.29,-0.30
353,0.0288,argmax,-200.00,-197.29,-0.32
354,0.0285,argmax,-200.00,-197.29,-0.69
355,0.0282,argmax,-200.00,-197.29,-0.49
356,0.0279,argmax,-200.00,-197.29,-0.28
357,0.0277,argmax,-200.00,-197.29,-0.38
358,0.0274,argmax,-200.00,-197.29,-0.39
359,0.0271,argmax,-200.00,-197.29,-0.66
360,0.0268,argmax,-200.00,-197.29,-0.45
361,0.0266,argmax,-200.00,-197.29,-0.64
362,0.0263,argmax,-200.00,-197.29,-0.52
363,0.0260,argmax,-200.00,-197.29,-0.58
364,0.0258,argmax,-200.00,-197.29,-0.66
365,0.0255,argmax,-200.00,-197.29,-0.40
366,0.0253,argmax,-200.00,-197.29,-0.27
367,0.0250,argmax,-200.00,-197.29,-0.62
368,0.0248,argmax,-200.00,-197.29,-0.46
369,0.0245,argmax,-200.00,-197.29,-0.55
370,0.0243,argmax,-200.00,-197.29,-0.30
371,0.0240,argmax,-200.00,-197.29,-0.27
372,0.0238,argmax,-200.00,-197.29,-0.27
373,0.0235,argmax,-200.00,-197.29,-0.44
374,0.0233,argmax,-200.00,-197.29,-0.59
375,0.0231,argmax,-200.00,-197.29,-0.81
376,0.0228,argmax,-200.00,-197.29,-0.17
377,0.0226,argmax,-200.00,-197.29,-0.45
378,0.0224,argmax,-200.00,-197.29,-0.53
379,0.0222,argmax,-200.00,-197.29,-0.39
380,0.0219,argmax,-200.00,-197.29,-0.56
381,0.0217,argmax,-200.00,-197.29,-0.33
382,0.0215,argmax,-200.00,-197.29,-0.56
383,0.0213,argmax,-200.00,-198.64,-0.54
384,0.0211,argmax,-200.00,-200.00,-0.29
385,0.0209,argmax,-200.00,-200.00,-0.34
386,0.0207,argmax,-200.00,-200.00,-0.62
387,0.0205,argmax,-200.00,-200.00,-0.71
388,0.0203,argmax,-200.00,-200.00,0.22
389,0.0200,argmax,-200.00,-200.00,0.06
390,0.0198,argmax,-65.00,-198.65,0.52
391,0.0196,argmax,-200.00,-198.65,-0.52
392,0.0195,argmax,-200.00,-198.65,0.01
393,0.0193,argmax,-200.00,-198.65,-0.74
394,0.0191,argmax,-200.00,-198.65,-0.78
395,0.0189,argmax,-200.00,-198.65,-0.61
396,0.0187,argmax,-69.00,-197.34,0.51
397,0.0185,argmax,-200.00,-197.34,-0.76
398,0.0183,argmax,-200.00,-197.34,-1.04
399,0.0181,argmax,-200.00,-197.34,-1.18
400,0.0180,argmax,-200.00,-197.34,-0.56
401,0.0178,argmax,-200.00,-197.34,-1.20
402,0.0176,argmax,-200.00,-197.34,-0.72
403,0.0174,argmax,-200.00,-197.34,-0.81
404,0.0172,argmax,-200.00,-197.34,-0.71
405,0.0171,argmax,-200.00,-197.34,-0.73
406,0.0169,argmax,-200.00,-197.34,-0.61
407,0.0167,argmax,-200.00,-197.34,-1.03
408,0.0166,argmax,-200.00,-197.34,-0.80
409,0.0164,argmax,-200.00,-197.34,-0.19
410,0.0162,argmax,-200.00,-197.34,-0.26
411,0.0161,argmax,-200.00,-197.34,-0.81
412,0.0159,argmax,-200.00,-197.34,-0.72
413,0.0158,argmax,-200.00,-197.34,-0.72
414,0.0156,argmax,-200.00,-197.34,-0.18
415,0.0154,argmax,-200.00,-197.34,-0.32
416,0.0153,argmax,-200.00,-197.34,-0.21
417,0.0151,argmax,-200.00,-197.34,-0.38
418,0.0150,argmax,-200.00,-197.34,-0.53
419,0.0148,argmax,-200.00,-197.34,-0.82
420,0.0147,argmax,-200.00,-197.34,-1.10
421,0.0145,argmax,-200.00,-197.34,-0.91
422,0.0144,argmax,-200.00,-197.34,-0.76
423,0.0142,argmax,-200.00,-197.34,-0.18
424,0.0141,argmax,-200.00,-197.34,-0.78
425,0.0140,argmax,-200.00,-197.34,-0.53
426,0.0138,argmax,-200.00,-197.34,-0.50
427,0.0137,argmax,-200.00,-197.34,-0.45
428,0.0135,argmax,-200.00,-197.34,-0.15
429,0.0134,argmax,-200.00,-197.34,-0.39
430,0.0133,argmax,-200.00,-197.34,-0.55
431,0.0131,argmax,-200.00,-197.34,-0.38
432,0.0130,argmax,-200.00,-197.34,0.04
433,0.0129,argmax,-200.00,-197.34,-0.06
434,0.0128,argmax,-200.00,-197.34,-0.17
435,0.0126,argmax,-200.00,-197.34,-0.79
436,0.0125,argmax,-200.00,-197.34,-0.70
437,0.0124,argmax,-200.00,-197.34,-0.65
438,0.0123,argmax,-200.00,-197.34,-0.25
439,0.0121,random,-200.00,-197.34,-0.44
440,0.0120,argmax,-200.00,-197.34,-0.33
441,0.0119,argmax,-200.00,-197.34,-0.39
442,0.0118,argmax,-200.00,-197.34,-0.36
443,0.0117,argmax,-200.00,-197.34,-0.72
444,0.0115,argmax,-200.00,-197.34,-0.55
445,0.0114,argmax,-200.00,-197.34,-0.87
446,0.0113,argmax,-200.00,-197.34,-0.60
447,0.0112,argmax,-200.00,-197.34,-0.38
448,0.0111,argmax,-200.00,-197.34,-0.11
449,0.0110,argmax,-200.00,-197.34,-0.32
450,0.0109,argmax,-200.00,-197.34,-0.38
451,0.0108,argmax,-200.00,-197.34,-0.41
452,0.0106,argmax,-200.00,-197.34,-0.55
453,0.0105,argmax,-200.00,-197.34,-0.67
454,0.0104,argmax,-200.00,-197.34,-0.28
455,0.0103,argmax,-200.00,-197.34,-0.56
456,0.0102,argmax,-200.00,-197.34,-0.34
457,0.0101,argmax,-200.00,-197.34,-0.58
458,0.0100,argmax,-200.00,-197.34,-0.27
459,0.0100,argmax,-200.00,-197.34,-0.38
460,0.0100,argmax,-200.00,-197.34,-0.84
461,0.0100,argmax,-200.00,-197.34,-0.75
462,0.0100,argmax,-200.00,-197.34,-0.65
463,0.0100,argmax,-200.00,-197.34,-0.66
464,0.0100,argmax,-200.00,-197.34,-0.53
465,0.0100,argmax,-200.00,-197.34,-0.25
466,0.0100,argmax,-200.00,-197.34,-0.73
467,0.0100,argmax,-200.00,-197.34,-0.25
468,0.0100,argmax,-200.00,-197.34,-0.56
469,0.0100,argmax,-200.00,-197.34,-0.63
470,0.0100,argmax,-200.00,-197.34,-0.68
471,0.0100,argmax,-200.00,-197.34,-0.78
472,0.0100,argmax,-200.00,-197.34,-0.58
473,0.0100,argmax,-200.00,-197.34,-0.58
474,0.0100,argmax,-200.00,-197.34,-0.67
475,0.0100,argmax,-200.00,-197.34,-0.32
476,0.0100,argmax,-200.00,-197.34,-0.36
477,0.0100,argmax,-200.00,-197.34,-0.43
478,0.0100,argmax,-200.00,-197.34,-0.35
479,0.0100,argmax,-200.00,-197.34,-0.41
480,0.0100,argmax,-200.00,-197.34,-0.58
481,0.0100,argmax,-200.00,-197.34,-0.55
482,0.0100,argmax,-200.00,-197.34,-0.66
483,0.0100,argmax,-200.00,-197.34,-0.31
484,0.0100,argmax,-200.00,-197.34,-0.44
485,0.0100,argmax,-200.00,-197.34,-0.49
486,0.0100,argmax,-200.00,-197.34,-0.46
487,0.0100,argmax,-200.00,-197.34,-0.58
488,0.0100,argmax,-200.00,-197.34,-0.55
489,0.0100,argmax,-200.00,-197.34,-0.68
490,0.0100,argmax,-200.00,-198.69,-0.21
491,0.0100,argmax,-200.00,-198.69,-0.47
492,0.0100,argmax,-200.00,-198.69,-0.50
493,0.0100,argmax,-200.00,-198.69,-0.35
494,0.0100,argmax,-200.00,-198.69,-0.55
495,0.0100,argmax,-200.00,-198.69,-0.59
496,0.0100,argmax,-200.00,-200.00,-0.58
497,0.0100,argmax,-200.00,-200.00,-0.70
498,0.0100,argmax,-200.00,-200.00,-0.68
499,0.0100,argmax,-200.00,-200.00,-0.46
500,0.0100,argmax,-200.00,-200.00,-0.37
501,0.0100,argmax,-200.00,-200.00,-0.46
502,0.0100,argmax,-200.00,-200.00,-0.57
503,0.0100,argmax,-200.00,-200.00,-0.53
504,0.0100,argmax,-200.00,-200.00,-0.67
505,0.0100,argmax,-200.00,-200.00,-0.50
506,0.0100,argmax,-200.00,-200.00,-0.52
507,0.0100,argmax,-200.00,-200.00,-0.44
508,0.0100,argmax,-200.00,-200.00,-0.52
509,0.0100,argmax,-200.00,-200.00,-0.59
510,0.0100,argmax,-200.00,-200.00,-0.57
511,0.0100,argmax,-200.00,-200.00,-0.66
512,0.0100,argmax,-200.00,-200.00,-0.72
513,0.0100,argmax,-200.00,-200.00,-0.62
514,0.0100,argmax,-200.00,-200.00,-0.56
515,0.0100,argmax,-200.00,-200.00,-0.48
516,0.0100,argmax,-200.00,-200.00,-0.53
517,0.0100,argmax,-200.00,-200.00,-0.65
518,0.0100,argmax,-200.00,-200.00,-0.76
519,0.0100,argmax,-200.00,-200.00,-0.61
520,0.0100,argmax,-200.00,-200.00,-0.75
521,0.0100,argmax,-200.00,-200.00,-0.61
522,0.0100,argmax,-200.00,-200.00,-0.52
523,0.0100,argmax,-200.00,-200.00,-0.55
524,0.0100,argmax,-200.00,-200.00,-0.57
525,0.0100,argmax,-200.00,-200.00,-0.64
526,0.0100,argmax,-200.00,-200.00,-0.63
527,0.0100,argmax,-200.00,-200.00,-0.73
528,0.0100,argmax,-200.00,-200.00,-0.74
529,0.0100,argmax,-200.00,-200.00,-0.96
530,0.0100,argmax,-200.00,-200.00,-0.67
531,0.0100,argmax,-200.00,-200.00,-0.31
532,0.0100,argmax,-200.00,-200.00,-0.74
533,0.0100,argmax,-200.00,-200.00,-0.62
534,0.0100,argmax,-200.00,-200.00,-0.52
535,0.0100,argmax,-200.00,-200.00,0.10
536,0.0100,argmax,-200.00,-200.00,-0.44
537,0.0100,argmax,-200.00,-200.00,-0.68
538,0.0100,argmax,-200.00,-200.00,-0.67
539,0.0100,argmax,-200.00,-200.00,-0.56
540,0.0100,argmax,-200.00,-200.00,-0.80
541,0.0100,argmax,-200.00,-200.00,-0.46
542,0.0100,argmax,-200.00,-200.00,-0.56
543,0.0100,argmax,-200.00,-200.00,-0.56
