Episode,Epsilon,Action Type,Score,Avg Score,Position
230,0.0991,argmax,-200.0,-200.0,-0.78
231,0.0981,argmax,-200.0,-200.0,-0.49
232,0.0971,argmax,-200.0,-200.0,-0.92
233,0.0962,argmax,-200.0,-200.0,-0.14
234,0.0952,argmax,-200.0,-200.0,-0.69
235,0.0942,argmax,-200.0,-200.0,-0.53
236,0.0933,argmax,-200.0,-200.0,-0.55
237,0.0924,argmax,-200.0,-200.0,-0.66
238,0.0914,argmax,-200.0,-200.0,-0.92
239,0.0905,argmax,-200.0,-200.0,-0.71
240,0.0896,argmax,-200.0,-200.0,-0.44
241,0.0887,argmax,-200.0,-200.0,-0.74
242,0.0878,argmax,-200.0,-200.0,-0.2
243,0.087,argmax,-200.0,-200.0,-0.44
244,0.0861,argmax,-200.0,-200.0,-0.18
245,0.0852,argmax,-200.0,-200.0,-0.64
246,0.0844,argmax,-200.0,-200.0,-0.35
247,0.0835,argmax,-200.0,-200.0,-1.16
248,0.0827,argmax,-200.0,-200.0,-0.44
249,0.0819,argmax,-200.0,-200.0,-0.9
250,0.0811,argmax,-200.0,-200.0,-0.36
251,0.0802,argmax,-200.0,-200.0,-0.3
252,0.0794,argmax,-200.0,-200.0,-0.28
253,0.0787,argmax,-200.0,-200.0,-0.47
254,0.0779,argmax,-200.0,-200.0,-0.41
255,0.0771,argmax,-200.0,-200.0,-0.28
256,0.0763,argmax,-200.0,-200.0,-0.65
257,0.0756,argmax,-200.0,-200.0,-0.68
258,0.0748,argmax,-200.0,-200.0,-0.57
259,0.074,argmax,-200.0,-200.0,-0.55
260,0.0733,argmax,-200.0,-200.0,-0.78
261,0.0726,argmax,-200.0,-200.0,-0.34
262,0.0718,argmax,-200.0,-200.0,-0.25
263,0.0711,argmax,-200.0,-200.0,-0.41
264,0.0704,argmax,-200.0,-200.0,-0.57
265,0.0697,random,-200.0,-200.0,-0.36
266,0.069,argmax,-200.0,-200.0,-0.92
267,0.0683,argmax,-200.0,-200.0,-0.92
268,0.0676,argmax,-200.0,-200.0,-0.43
269,0.067,argmax,-200.0,-200.0,-0.3
270,0.0663,argmax,-200.0,-200.0,-0.69
271,0.0656,argmax,-200.0,-200.0,-0.72
272,0.065,argmax,-200.0,-200.0,-0.65
273,0.0643,argmax,-200.0,-200.0,-0.48
274,0.0637,argmax,-200.0,-200.0,-0.48
275,0.063,argmax,-200.0,-200.0,-0.86
276,0.0624,argmax,-200.0,-200.0,-0.36
277,0.0618,argmax,-200.0,-200.0,-0.6
278,0.0612,argmax,-200.0,-200.0,-0.31
279,0.0606,argmax,-200.0,-200.0,-0.67
280,0.06,argmax,-200.0,-200.0,-1.07
281,0.0594,argmax,-200.0,-200.0,-0.59
282,0.0588,argmax,-200.0,-200.0,-0.95
283,0.0582,argmax,-200.0,-200.0,-0.11
284,0.0576,argmax,-200.0,-200.0,-0.33
285,0.057,argmax,-200.0,-200.0,-0.24
286,0.0565,argmax,-200.0,-200.0,-0.76
287,0.0559,argmax,-200.0,-200.0,-0.26
288,0.0553,argmax,-200.0,-200.0,-0.44
289,0.0548,argmax,-200.0,-200.0,-0.86
290,0.0542,argmax,-200.0,-200.0,-0.33
291,0.0537,argmax,-200.0,-200.0,-0.36
292,0.0531,argmax,-200.0,-200.0,0.1
293,0.0526,argmax,-200.0,-200.0,-0.9
294,0.0521,argmax,-200.0,-200.0,-0.75
295,0.0516,argmax,-200.0,-200.0,-0.4
296,0.0511,argmax,-200.0,-200.0,-0.79
297,0.0505,argmax,-200.0,-200.0,-0.42
298,0.05,argmax,-200.0,-200.0,-0.59
299,0.0495,argmax,-200.0,-200.0,-1.04
300,0.049,argmax,-200.0,-200.0,-0.63
301,0.0486,argmax,-200.0,-200.0,-0.72
302,0.0481,argmax,-200.0,-200.0,-0.19
303,0.0476,argmax,-200.0,-200.0,-0.36
304,0.0471,argmax,-200.0,-200.0,-1.1
305,0.0466,argmax,-200.0,-200.0,-0.71
306,0.0462,argmax,-200.0,-200.0,-0.23
307,0.0457,argmax,-200.0,-200.0,-0.48
308,0.0453,argmax,-200.0,-200.0,-0.38
309,0.0448,argmax,-200.0,-200.0,-0.68
310,0.0444,argmax,-200.0,-200.0,-0.7
311,0.0439,argmax,-200.0,-200.0,-0.52
312,0.0435,argmax,-200.0,-200.0,-0.64
313,0.043,argmax,-200.0,-200.0,-0.97
314,0.0426,argmax,-200.0,-200.0,0.12
315,0.0422,argmax,-200.0,-200.0,-0.49
316,0.0418,argmax,-200.0,-200.0,-0.85
317,0.0413,argmax,-200.0,-200.0,-0.38
318,0.0409,argmax,-200.0,-200.0,-0.86
319,0.0405,random,-200.0,-200.0,-0.61
320,0.0401,argmax,-200.0,-200.0,-0.73
321,0.0397,argmax,-200.0,-200.0,-0.65
322,0.0393,argmax,-200.0,-200.0,-1.14
323,0.0389,argmax,-200.0,-200.0,-0.27
324,0.0385,argmax,-200.0,-200.0,-0.41
325,0.0381,argmax,-200.0,-200.0,-0.35
326,0.0378,argmax,-200.0,-200.0,-0.27
327,0.0374,argmax,-200.0,-200.0,-0.5
328,0.037,argmax,-200.0,-200.0,-0.83
329,0.0366,argmax,-200.0,-200.0,-0.75
330,0.0363,argmax,-200.0,-200.0,-0.28
331,0.0359,argmax,-200.0,-200.0,-0.44
332,0.0356,argmax,-200.0,-200.0,-0.74
333,0.0352,argmax,-200.0,-200.0,-0.29
334,0.0348,argmax,-200.0,-200.0,-0.87
335,0.0345,argmax,-200.0,-200.0,0.12
336,0.0342,argmax,-200.0,-200.0,-0.39
337,0.0338,argmax,-200.0,-200.0,-0.38
338,0.0335,argmax,-200.0,-200.0,-1.12
339,0.0331,argmax,-200.0,-200.0,-0.14
340,0.0328,argmax,-200.0,-200.0,-0.84
341,0.0325,argmax,-200.0,-200.0,0.01
342,0.0322,argmax,-200.0,-200.0,-0.29
343,0.0318,argmax,-200.0,-200.0,-0.82
344,0.0315,argmax,-200.0,-200.0,-0.64
345,0.0312,argmax,-200.0,-200.0,-0.29
346,0.0309,argmax,-200.0,-200.0,-0.71
347,0.0306,argmax,-200.0,-200.0,-0.87
348,0.0303,argmax,-200.0,-200.0,-1.07
349,0.03,argmax,-200.0,-200.0,-0.31
350,0.0297,argmax,-200.0,-200.0,-0.42
351,0.0294,argmax,-200.0,-200.0,-0.26
352,0.0291,argmax,-200.0,-200.0,-0.56
353,0.0288,argmax,-200.0,-200.0,-0.72
354,0.0285,argmax,-200.0,-200.0,-0.8
355,0.0282,argmax,-200.0,-200.0,-0.25
356,0.0279,argmax,-200.0,-200.0,-0.66
357,0.0277,argmax,-200.0,-200.0,-0.86
358,0.0274,argmax,-200.0,-200.0,-0.45
359,0.0271,argmax,-200.0,-200.0,-0.95
360,0.0268,argmax,-200.0,-200.0,-0.13
361,0.0266,argmax,-200.0,-200.0,-0.76
362,0.0263,argmax,-200.0,-200.0,-0.13
363,0.026,argmax,-200.0,-200.0,-0.32
364,0.0258,argmax,-200.0,-200.0,-0.11
365,0.0255,argmax,-200.0,-200.0,-0.37
366,0.0253,argmax,-200.0,-200.0,-0.73
367,0.025,argmax,-200.0,-200.0,-0.55
368,0.0248,argmax,-200.0,-200.0,-0.81
369,0.0245,argmax,-200.0,-200.0,-0.28
370,0.0243,argmax,-200.0,-200.0,-0.25
371,0.024,argmax,-200.0,-200.0,-0.51
372,0.0238,argmax,-200.0,-200.0,-0.6
373,0.0235,argmax,-200.0,-200.0,-0.66
374,0.0233,argmax,-200.0,-200.0,-0.49
375,0.0231,argmax,-200.0,-200.0,-0.63
376,0.0228,argmax,-200.0,-200.0,-0.7
377,0.0226,argmax,-200.0,-200.0,-0.43
378,0.0224,argmax,-200.0,-200.0,-0.37
379,0.0222,argmax,-200.0,-200.0,-0.63
380,0.0219,random,-200.0,-200.0,-0.46
381,0.0217,argmax,-200.0,-200.0,-0.58
382,0.0215,argmax,-200.0,-200.0,-0.56
383,0.0213,argmax,-200.0,-200.0,-0.36
384,0.0211,argmax,-200.0,-200.0,-1.09
385,0.0209,argmax,-200.0,-200.0,-0.81
386,0.0207,argmax,-200.0,-200.0,-0.86
387,0.0205,argmax,-200.0,-200.0,-0.46
388,0.0203,argmax,-200.0,-200.0,-0.05
389,0.02,argmax,-200.0,-200.0,-0.33
390,0.0198,argmax,-200.0,-200.0,-0.76
391,0.0196,argmax,-200.0,-200.0,-0.28
392,0.0195,argmax,-200.0,-200.0,-0.76
393,0.0193,argmax,-200.0,-200.0,-0.1
394,0.0191,argmax,-200.0,-200.0,-0.56
395,0.0189,argmax,-200.0,-200.0,-0.35
396,0.0187,argmax,-200.0,-200.0,-0.58
397,0.0185,argmax,-200.0,-200.0,-0.72
398,0.0183,argmax,-200.0,-200.0,-1.05
399,0.0181,argmax,-200.0,-200.0,-0.71
400,0.018,argmax,-200.0,-200.0,-1.15
401,0.0178,argmax,-200.0,-200.0,-0.85
402,0.0176,argmax,-200.0,-200.0,-0.83
403,0.0174,argmax,-200.0,-200.0,-0.36
404,0.0172,argmax,-200.0,-200.0,-0.58
405,0.0171,argmax,-200.0,-200.0,-0.27
406,0.0169,argmax,-200.0,-200.0,-0.33
407,0.0167,argmax,-200.0,-200.0,-0.17
408,0.0166,argmax,-200.0,-200.0,-0.84
409,0.0164,argmax,-200.0,-200.0,-0.68
410,0.0162,argmax,-200.0,-200.0,-1.0
411,0.0161,argmax,-200.0,-200.0,-0.4
412,0.0159,argmax,-200.0,-200.0,-0.21
413,0.0158,argmax,-200.0,-200.0,-0.67
414,0.0156,argmax,-200.0,-200.0,-0.47
415,0.0154,argmax,-200.0,-200.0,-1.11
416,0.0153,argmax,-200.0,-200.0,-0.48
417,0.0151,argmax,-200.0,-200.0,-0.54
418,0.015,argmax,-200.0,-200.0,-0.8
419,0.0148,argmax,-200.0,-200.0,-0.54
420,0.0147,argmax,-200.0,-200.0,-0.9
421,0.0145,argmax,-200.0,-200.0,-0.85
422,0.0144,argmax,-200.0,-200.0,-0.75
423,0.0142,argmax,-200.0,-200.0,-0.5
424,0.0141,argmax,-200.0,-200.0,-0.62
425,0.014,argmax,-200.0,-200.0,-0.5
426,0.0138,argmax,-200.0,-200.0,-0.56
427,0.0137,argmax,-200.0,-200.0,-0.4
428,0.0135,argmax,-200.0,-200.0,-0.62
429,0.0134,argmax,-200.0,-200.0,-0.24
430,0.0133,argmax,-200.0,-200.0,-0.71
431,0.0131,argmax,-200.0,-200.0,-0.3
432,0.013,argmax,-200.0,-200.0,-0.59
433,0.0129,argmax,-200.0,-200.0,-1.06
434,0.0128,argmax,-200.0,-200.0,-0.46
435,0.0126,argmax,-200.0,-200.0,-0.3
436,0.0125,argmax,-200.0,-200.0,-1.05
437,0.0124,argmax,-200.0,-200.0,-0.42
438,0.0123,argmax,-200.0,-200.0,-0.44
439,0.0121,argmax,-200.0,-200.0,-0.43
440,0.012,argmax,-200.0,-200.0,-0.83
441,0.0119,argmax,-200.0,-200.0,-0.03
442,0.0118,argmax,-200.0,-200.0,-0.29
443,0.0117,argmax,-200.0,-200.0,-0.65
444,0.0115,argmax,-200.0,-200.0,-0.68
445,0.0114,argmax,-200.0,-200.0,-0.56
446,0.0113,argmax,-200.0,-200.0,-1.16
447,0.0112,argmax,-200.0,-200.0,-0.52
448,0.0111,argmax,-200.0,-200.0,-0.54
449,0.011,argmax,-200.0,-200.0,-0.25
450,0.0109,argmax,-200.0,-200.0,-1.14
451,0.0108,argmax,-200.0,-200.0,-0.45
452,0.0106,argmax,-200.0,-200.0,-0.96
453,0.0105,argmax,-200.0,-200.0,-0.52
454,0.0104,argmax,-200.0,-200.0,-0.41
455,0.0103,argmax,-200.0,-200.0,-0.38
456,0.0102,argmax,-200.0,-200.0,-0.91
457,0.0101,argmax,-200.0,-200.0,-1.11
458,0.01,argmax,-200.0,-200.0,-1.05
459,0.01,argmax,-200.0,-200.0,-1.17
460,0.01,argmax,-200.0,-200.0,-0.53
461,0.01,argmax,-200.0,-200.0,-1.07
462,0.01,argmax,-200.0,-200.0,-1.01
463,0.01,argmax,-200.0,-200.0,-0.21
464,0.01,argmax,-200.0,-200.0,-0.56
465,0.01,argmax,-200.0,-200.0,-0.61
466,0.01,argmax,-200.0,-200.0,-0.61
467,0.01,argmax,-200.0,-200.0,-0.41
468,0.01,argmax,-200.0,-200.0,-1.0
469,0.01,argmax,-200.0,-200.0,-0.69
470,0.01,argmax,-200.0,-200.0,-1.19
471,0.01,argmax,-200.0,-200.0,-0.52
472,0.01,argmax,-200.0,-200.0,-0.4
473,0.01,argmax,-200.0,-200.0,-0.62
474,0.01,argmax,-200.0,-200.0,-1.19
475,0.01,argmax,-200.0,-200.0,-0.75
476,0.01,argmax,-200.0,-200.0,-1.03
477,0.01,argmax,-200.0,-200.0,-0.69
478,0.01,argmax,-200.0,-200.0,-0.63
479,0.01,argmax,-200.0,-200.0,-0.91
480,0.01,argmax,-200.0,-200.0,-0.4
481,0.01,argmax,-200.0,-200.0,-1.2
482,0.01,argmax,-200.0,-200.0,-0.61
483,0.01,argmax,-200.0,-200.0,-0.55
484,0.01,argmax,-200.0,-200.0,-0.54
485,0.01,argmax,-200.0,-200.0,-0.54
486,0.01,argmax,-200.0,-200.0,-0.2
487,0.01,argmax,-200.0,-200.0,-0.9
488,0.01,argmax,-200.0,-200.0,-0.84
489,0.01,argmax,-200.0,-200.0,-0.4
490,0.01,argmax,-200.0,-200.0,-0.6
491,0.01,argmax,-200.0,-200.0,-0.39
492,0.01,argmax,-200.0,-200.0,-0.48
493,0.01,argmax,-200.0,-200.0,-1.14
494,0.01,argmax,-200.0,-200.0,-0.51
495,0.01,argmax,-200.0,-200.0,-0.24
496,0.01,argmax,-200.0,-200.0,-0.88
497,0.01,argmax,-200.0,-200.0,-0.8
498,0.01,argmax,-200.0,-200.0,-0.71
499,0.01,argmax,-200.0,-200.0,-0.5
500,0.01,argmax,-200.0,-200.0,-0.08
501,0.01,argmax,-200.0,-200.0,-0.87
502,0.01,argmax,-200.0,-200.0,-0.95
503,0.01,argmax,-200.0,-200.0,-0.51
504,0.01,argmax,-200.0,-200.0,-0.68
505,0.01,argmax,-200.0,-200.0,-0.99
506,0.01,argmax,-200.0,-200.0,-0.54
507,0.01,argmax,-200.0,-200.0,-0.43
508,0.01,argmax,-200.0,-200.0,-0.72
509,0.01,argmax,-200.0,-200.0,-0.52
510,0.01,argmax,-200.0,-200.0,-0.6
511,0.01,argmax,-200.0,-200.0,-0.71
512,0.01,argmax,-200.0,-200.0,-0.32
513,0.01,argmax,-200.0,-200.0,-0.96
514,0.01,argmax,-200.0,-200.0,-0.38
515,0.01,argmax,-200.0,-200.0,-0.75
516,0.01,argmax,-200.0,-200.0,-0.83
517,0.01,argmax,-200.0,-200.0,-0.55
518,0.01,argmax,-200.0,-200.0,-0.43
519,0.01,argmax,-200.0,-200.0,-0.73
520,0.01,argmax,-200.0,-200.0,-0.39
521,0.01,argmax,-200.0,-200.0,-0.81
522,0.01,argmax,-200.0,-200.0,-0.85
523,0.01,argmax,-200.0,-200.0,-0.89
524,0.01,argmax,-200.0,-200.0,-0.44
525,0.01,argmax,-200.0,-200.0,-0.08
526,0.01,argmax,-200.0,-200.0,-0.36
527,0.01,argmax,-200.0,-200.0,-0.78
528,0.01,argmax,-200.0,-200.0,-1.14
529,0.01,argmax,-200.0,-200.0,-0.53
530,0.01,argmax,-200.0,-200.0,-0.21
531,0.01,argmax,-200.0,-200.0,-1.15
532,0.01,argmax,-200.0,-200.0,-0.21
533,0.01,argmax,-200.0,-200.0,-0.42
534,0.01,argmax,-200.0,-200.0,-0.65
535,0.01,argmax,-200.0,-200.0,-0.7
536,0.01,argmax,-200.0,-200.0,-0.19
537,0.01,argmax,-200.0,-200.0,-0.27
538,0.01,argmax,-200.0,-200.0,-0.76
539,0.01,argmax,-200.0,-200.0,-0.77
540,0.01,argmax,-200.0,-200.0,-0.52
541,0.01,argmax,-200.0,-200.0,-0.26
542,0.01,argmax,-200.0,-200.0,-0.07
543,0.01,argmax,-200.0,-200.0,-0.64
544,0.01,argmax,-200.0,-200.0,-0.33
545,0.01,argmax,-200.0,-200.0,-0.6
546,0.01,argmax,-200.0,-200.0,-0.72
547,0.01,argmax,-200.0,-200.0,-0.8
548,0.01,argmax,-200.0,-200.0,-0.23
