Episode,Epsilon,Action Type,Score,Avg Score,Position
243,0.0870,argmax,-200.00,-198.05,-0.87
244,0.0861,argmax,-200.00,-198.05,-0.47
245,0.0852,argmax,-200.00,-198.05,-0.88
246,0.0844,argmax,-200.00,-198.05,-0.68
247,0.0835,argmax,-200.00,-198.05,-0.78
248,0.0827,argmax,-200.00,-198.05,-0.62
249,0.0819,argmax,-200.00,-198.05,-0.53
250,0.0811,argmax,-54.00,-196.59,0.50
251,0.0802,argmax,-200.00,-196.59,-0.46
252,0.0794,random,-200.00,-196.59,-0.64
253,0.0787,argmax,-200.00,-196.59,-1.20
254,0.0779,argmax,-200.00,-196.59,-0.60
255,0.0771,random,-200.00,-196.59,-0.76
256,0.0763,argmax,-200.00,-196.59,-0.19
257,0.0756,argmax,-200.00,-196.59,0.19
258,0.0748,argmax,-200.00,-196.59,-0.77
259,0.0740,argmax,-200.00,-196.59,-0.66
260,0.0733,argmax,-200.00,-196.59,-0.72
261,0.0726,argmax,-200.00,-196.59,-0.66
262,0.0718,argmax,-200.00,-196.59,0.04
263,0.0711,argmax,-200.00,-196.59,-0.84
264,0.0704,argmax,-200.00,-196.59,-0.31
265,0.0697,argmax,-200.00,-196.59,-1.04
266,0.0690,argmax,-200.00,-196.59,-0.72
267,0.0683,argmax,-200.00,-196.59,-0.14
268,0.0676,argmax,-200.00,-196.59,-0.50
269,0.0670,argmax,-200.00,-196.59,-0.57
270,0.0663,argmax,-200.00,-196.59,-0.94
271,0.0656,argmax,-200.00,-196.59,-0.79
272,0.0650,argmax,-200.00,-196.59,0.03
273,0.0643,argmax,-200.00,-196.59,-0.31
274,0.0637,argmax,-200.00,-196.59,-0.59
275,0.0630,argmax,-200.00,-196.59,-0.67
276,0.0624,argmax,-200.00,-196.59,-0.37
277,0.0618,argmax,-200.00,-196.59,-0.37
278,0.0612,argmax,-200.00,-196.59,-0.35
279,0.0606,argmax,-200.00,-196.59,-0.46
280,0.0600,random,-200.00,-196.59,-0.15
281,0.0594,argmax,-200.00,-196.59,-0.32
282,0.0588,argmax,-200.00,-196.59,-0.06
283,0.0582,argmax,-200.00,-196.59,-0.50
284,0.0576,random,-200.00,-196.59,-1.04
285,0.0570,argmax,-200.00,-196.59,-0.36
286,0.0565,argmax,-200.00,-196.59,-0.28
287,0.0559,argmax,-200.00,-196.59,-0.65
288,0.0553,argmax,-200.00,-196.59,-0.76
289,0.0548,argmax,-200.00,-196.59,-0.68
290,0.0542,argmax,-200.00,-196.59,-0.50
291,0.0537,argmax,-200.00,-196.59,-0.33
292,0.0531,argmax,-200.00,-196.59,0.12
293,0.0526,argmax,-200.00,-196.59,-0.43
294,0.0521,argmax,-200.00,-196.59,-0.48
295,0.0516,argmax,-200.00,-196.59,-0.47
296,0.0511,argmax,-200.00,-196.59,-1.11
297,0.0505,argmax,-200.00,-196.59,0.03
298,0.0500,argmax,-200.00,-196.59,-0.46
299,0.0495,argmax,-200.00,-196.59,-0.64
300,0.0490,argmax,-200.00,-196.59,-0.51
301,0.0486,argmax,-200.00,-196.59,-0.87
302,0.0481,argmax,-200.00,-196.59,-0.44
303,0.0476,argmax,-200.00,-196.59,-0.75
304,0.0471,argmax,-200.00,-196.59,-0.94
305,0.0466,argmax,-200.00,-196.59,-0.70
306,0.0462,argmax,-200.00,-196.59,-0.18
307,0.0457,argmax,-200.00,-196.59,-0.21
308,0.0453,argmax,-200.00,-196.59,-0.56
309,0.0448,argmax,-200.00,-196.59,-0.64
310,0.0444,argmax,-200.00,-196.59,-1.06
311,0.0439,argmax,-200.00,-196.59,-0.58
312,0.0435,argmax,-200.00,-196.59,-0.72
313,0.0430,argmax,-200.00,-196.59,-0.59
314,0.0426,argmax,-200.00,-196.59,-0.88
315,0.0422,argmax,-200.00,-196.59,-0.44
316,0.0418,argmax,-200.00,-196.59,-0.76
317,0.0413,argmax,-200.00,-196.59,-0.47
318,0.0409,argmax,-200.00,-196.59,-0.47
319,0.0405,argmax,-200.00,-196.59,0.14
320,0.0401,argmax,-200.00,-196.59,-0.51
321,0.0397,argmax,-200.00,-196.59,-0.22
322,0.0393,argmax,-200.00,-196.59,-0.64
323,0.0389,argmax,-200.00,-196.59,-0.36
324,0.0385,argmax,-200.00,-196.59,-0.78
325,0.0381,argmax,-200.00,-196.59,-0.68
326,0.0378,argmax,-200.00,-196.59,-0.54
327,0.0374,argmax,-200.00,-196.59,0.15
328,0.0370,argmax,-200.00,-196.59,-0.15
329,0.0366,argmax,-200.00,-196.59,-0.77
330,0.0363,argmax,-200.00,-196.59,-0.62
331,0.0359,argmax,-200.00,-198.54,-0.63
332,0.0356,argmax,-200.00,-198.54,-0.27
333,0.0352,argmax,-200.00,-198.54,-0.60
334,0.0348,argmax,-200.00,-198.54,0.13
335,0.0345,argmax,-200.00,-198.54,-0.13
336,0.0342,argmax,-200.00,-198.54,-0.54
337,0.0338,argmax,-200.00,-198.54,-0.69
338,0.0335,argmax,-200.00,-198.54,-0.47
339,0.0331,argmax,-73.00,-197.27,0.50
340,0.0328,argmax,-200.00,-197.27,-0.11
341,0.0325,argmax,-200.00,-197.27,-0.54
342,0.0322,argmax,-200.00,-197.27,-0.46
343,0.0318,argmax,-49.00,-195.76,0.51
344,0.0315,argmax,-200.00,-195.76,-0.49
345,0.0312,argmax,-200.00,-195.76,-0.36
346,0.0309,argmax,-200.00,-195.76,-0.15
347,0.0306,argmax,-200.00,-195.76,-0.48
348,0.0303,argmax,-200.00,-195.76,-0.54
349,0.0300,argmax,-200.00,-195.76,0.28
350,0.0297,argmax,-200.00,-197.22,-0.32
351,0.0294,argmax,-200.00,-197.22,-0.40
352,0.0291,argmax,-200.00,-197.22,-0.39
353,0.0288,argmax,-200.00,-197.22,-0.69
354,0.0285,random,-200.00,-197.22,-0.67
355,0.0282,argmax,-200.00,-197.22,-0.61
356,0.0279,argmax,-200.00,-197.22,-0.45
357,0.0277,argmax,-200.00,-197.22,-0.03
358,0.0274,argmax,-200.00,-197.22,-0.76
359,0.0271,argmax,-200.00,-197.22,-0.19
360,0.0268,argmax,-200.00,-197.22,-0.33
361,0.0266,argmax,-200.00,-197.22,-0.28
362,0.0263,argmax,-200.00,-197.22,-0.08
363,0.0260,argmax,-200.00,-197.22,-0.23
364,0.0258,argmax,-200.00,-197.22,-0.46
365,0.0255,argmax,-200.00,-197.22,-0.46
366,0.0253,argmax,-200.00,-197.22,-0.21
367,0.0250,argmax,-200.00,-197.22,-1.16
368,0.0248,argmax,-200.00,-197.22,-0.64
369,0.0245,argmax,-200.00,-197.22,-0.59
370,0.0243,argmax,-200.00,-197.22,-0.35
371,0.0240,argmax,-10.00,-195.32,0.51
372,0.0238,argmax,-200.00,-195.32,-0.42
373,0.0235,argmax,-200.00,-195.32,-0.55
374,0.0233,argmax,-200.00,-195.32,-0.61
375,0.0231,argmax,-200.00,-195.32,-0.04
376,0.0228,argmax,-200.00,-195.32,-0.19
377,0.0226,argmax,-200.00,-195.32,-0.10
378,0.0224,argmax,-200.00,-195.32,-0.42
379,0.0222,argmax,-200.00,-195.32,-0.39
380,0.0219,argmax,-200.00,-195.32,-0.49
381,0.0217,argmax,-200.00,-195.32,-0.54
382,0.0215,argmax,-200.00,-195.32,-0.29
383,0.0213,argmax,-200.00,-195.32,0.02
384,0.0211,argmax,-200.00,-195.32,-0.39
385,0.0209,random,-200.00,-195.32,-0.46
386,0.0207,argmax,-200.00,-195.32,-0.41
387,0.0205,argmax,-200.00,-195.32,-1.05
388,0.0203,argmax,-200.00,-195.32,-0.41
389,0.0200,argmax,-200.00,-195.32,-0.65
390,0.0198,argmax,-200.00,-195.32,-0.09
391,0.0196,argmax,-200.00,-195.32,-0.50
392,0.0195,argmax,-200.00,-195.32,-0.00
393,0.0193,argmax,-200.00,-195.32,-0.73
394,0.0191,argmax,-200.00,-195.32,-0.18
395,0.0189,argmax,-200.00,-195.32,-0.25
396,0.0187,argmax,-200.00,-195.32,-0.51
397,0.0185,argmax,-200.00,-195.32,-0.40
398,0.0183,argmax,-200.00,-195.32,-0.70
399,0.0181,argmax,-200.00,-195.32,-0.36
400,0.0180,argmax,-200.00,-195.32,-0.72
401,0.0178,argmax,-200.00,-195.32,-0.51
402,0.0176,argmax,-200.00,-195.32,-0.23
403,0.0174,random,-200.00,-195.32,-0.45
404,0.0172,argmax,-67.00,-193.99,0.51
405,0.0171,argmax,-200.00,-193.99,-0.34
406,0.0169,argmax,-200.00,-193.99,0.04
407,0.0167,argmax,-200.00,-193.99,-0.73
408,0.0166,argmax,-200.00,-193.99,-0.13
409,0.0164,argmax,-200.00,-193.99,-0.04
410,0.0162,argmax,-200.00,-193.99,-0.68
411,0.0161,argmax,-200.00,-193.99,-0.22
412,0.0159,argmax,-200.00,-193.99,0.20
413,0.0158,argmax,-200.00,-193.99,-0.35
414,0.0156,argmax,-200.00,-193.99,-0.76
415,0.0154,argmax,-200.00,-193.99,-0.16
416,0.0153,argmax,-88.00,-192.87,0.51
417,0.0151,argmax,-200.00,-192.87,-0.85
418,0.0150,argmax,-200.00,-192.87,-0.29
419,0.0148,argmax,-200.00,-192.87,-0.27
420,0.0147,argmax,-200.00,-192.87,-0.02
421,0.0145,argmax,-200.00,-192.87,-0.63
422,0.0144,argmax,-84.00,-191.71,0.52
423,0.0142,argmax,-200.00,-191.71,-0.62
424,0.0141,argmax,-200.00,-191.71,-0.09
425,0.0140,argmax,-200.00,-191.71,0.16
426,0.0138,argmax,-200.00,-191.71,-0.73
427,0.0137,argmax,-200.00,-191.71,-0.38
428,0.0135,argmax,-200.00,-191.71,-0.53
429,0.0134,argmax,-200.00,-191.71,-0.48
430,0.0133,argmax,-200.00,-191.71,-0.23
431,0.0131,argmax,-200.00,-191.71,-0.14
432,0.0130,argmax,-200.00,-191.71,-0.75
433,0.0129,argmax,-200.00,-191.71,-0.08
434,0.0128,argmax,-42.00,-190.13,0.50
435,0.0126,argmax,-200.00,-190.13,-0.73
436,0.0125,argmax,-200.00,-190.13,0.02
437,0.0124,argmax,-200.00,-190.13,-0.51
438,0.0123,argmax,-200.00,-190.13,-0.18
439,0.0121,argmax,-200.00,-191.40,0.04
440,0.0120,argmax,-200.00,-191.40,-0.41
441,0.0119,argmax,-200.00,-191.40,-0.44
442,0.0118,argmax,-200.00,-191.40,-0.45
443,0.0117,argmax,-200.00,-192.91,-0.04
444,0.0115,argmax,-200.00,-192.91,-0.03
445,0.0114,argmax,-200.00,-192.91,-0.51
446,0.0113,argmax,-200.00,-192.91,-0.92
447,0.0112,argmax,-200.00,-192.91,-0.57
448,0.0111,argmax,-200.00,-192.91,-0.23
449,0.0110,argmax,-200.00,-192.91,-0.79
450,0.0109,argmax,-200.00,-192.91,0.08
451,0.0108,argmax,-200.00,-192.91,-0.69
452,0.0106,argmax,-36.00,-191.27,0.52
453,0.0105,argmax,-200.00,-191.27,-0.50
454,0.0104,argmax,-200.00,-191.27,-0.44
455,0.0103,argmax,-200.00,-191.27,-0.17
456,0.0102,argmax,-200.00,-191.27,-0.40
457,0.0101,argmax,-200.00,-191.27,-0.67
458,0.0100,argmax,-200.00,-191.27,-0.05
459,0.0100,argmax,-200.00,-191.27,-0.14
460,0.0100,argmax,-39.00,-189.66,0.52
461,0.0100,argmax,-200.00,-189.66,-0.80
462,0.0100,argmax,-200.00,-189.66,-0.61
463,0.0100,argmax,-200.00,-189.66,-0.92
464,0.0100,argmax,-200.00,-189.66,-0.51
465,0.0100,argmax,-200.00,-189.66,-0.35
466,0.0100,argmax,-200.00,-189.66,-0.36
467,0.0100,argmax,7.00,-187.59,0.52
468,0.0100,argmax,-200.00,-187.59,-0.32
469,0.0100,argmax,-200.00,-187.59,-0.55
470,0.0100,argmax,-200.00,-187.59,-0.42
471,0.0100,argmax,-200.00,-189.49,-0.53
472,0.0100,argmax,-200.00,-189.49,-0.18
473,0.0100,argmax,-200.00,-189.49,-0.55
474,0.0100,argmax,-57.00,-188.06,0.51
475,0.0100,argmax,-200.00,-188.06,-0.90
476,0.0100,argmax,-200.00,-188.06,-0.96
477,0.0100,argmax,-200.00,-188.06,-0.58
478,0.0100,argmax,-200.00,-188.06,-0.32
479,0.0100,argmax,-200.00,-188.06,-0.14
480,0.0100,argmax,-200.00,-188.06,-0.74
481,0.0100,argmax,-200.00,-188.06,-0.32
482,0.0100,argmax,-200.00,-188.06,-0.50
483,0.0100,argmax,-200.00,-188.06,-0.54
484,0.0100,argmax,-200.00,-188.06,-0.60
485,0.0100,argmax,-200.00,-188.06,-0.53
486,0.0100,argmax,-200.00,-188.06,-0.38
487,0.0100,argmax,-200.00,-188.06,-0.51
488,0.0100,argmax,-200.00,-188.06,-0.42
489,0.0100,argmax,-200.00,-188.06,-0.09
490,0.0100,argmax,-200.00,-188.06,-0.76
491,0.0100,argmax,-200.00,-188.06,-0.66
492,0.0100,argmax,-200.00,-188.06,0.10
493,0.0100,argmax,-200.00,-188.06,-0.71
494,0.0100,argmax,-200.00,-188.06,-0.78
495,0.0100,argmax,-200.00,-188.06,-0.51
496,0.0100,argmax,-200.00,-188.06,-0.09
497,0.0100,argmax,-200.00,-188.06,-0.31
498,0.0100,argmax,-200.00,-188.06,-0.54
499,0.0100,argmax,-200.00,-188.06,-0.53
500,0.0100,argmax,-200.00,-188.06,0.02
501,0.0100,argmax,-200.00,-188.06,-0.69
502,0.0100,argmax,-200.00,-188.06,0.33
503,0.0100,argmax,-200.00,-188.06,-0.79
504,0.0100,argmax,-200.00,-189.39,-0.40
505,0.0100,argmax,-200.00,-189.39,-0.65
506,0.0100,argmax,-200.00,-189.39,0.22
507,0.0100,argmax,-200.00,-189.39,-0.76
508,0.0100,argmax,-200.00,-189.39,-0.18
509,0.0100,argmax,-200.00,-189.39,-0.38
510,0.0100,argmax,-200.00,-189.39,-0.21
511,0.0100,argmax,-200.00,-189.39,-0.28
512,0.0100,argmax,-200.00,-189.39,0.07
513,0.0100,argmax,-200.00,-189.39,-0.64
514,0.0100,argmax,-200.00,-189.39,-0.46
515,0.0100,argmax,-93.00,-188.32,0.51
516,0.0100,argmax,-200.00,-189.44,-0.42
517,0.0100,argmax,-200.00,-189.44,-0.24
518,0.0100,argmax,-41.00,-187.85,0.50
519,0.0100,argmax,-200.00,-187.85,-0.41
520,0.0100,argmax,-200.00,-187.85,-0.04
521,0.0100,argmax,-200.00,-187.85,-1.19
522,0.0100,argmax,-92.00,-187.93,0.51
523,0.0100,argmax,-200.00,-187.93,-0.30
524,0.0100,argmax,-200.00,-187.93,-0.27
525,0.0100,argmax,-200.00,-187.93,-0.48
526,0.0100,argmax,-200.00,-187.93,-0.34
527,0.0100,argmax,-200.00,-187.93,-0.39
528,0.0100,argmax,-200.00,-187.93,-0.74
529,0.0100,argmax,-84.00,-186.77,0.51
530,0.0100,argmax,-200.00,-186.77,-0.84
531,0.0100,argmax,-200.00,-186.77,-0.97
532,0.0100,argmax,-200.00,-186.77,-0.28
533,0.0100,argmax,-200.00,-186.77,-0.17
534,0.0100,argmax,-71.00,-187.06,0.53
535,0.0100,argmax,9.00,-184.97,0.51
536,0.0100,argmax,-78.00,-183.75,0.52
537,0.0100,argmax,-200.00,-183.75,-0.21
538,0.0100,argmax,-200.00,-183.75,0.06
539,0.0100,argmax,-73.00,-182.48,0.54
540,0.0100,argmax,-200.00,-182.48,0.09
541,0.0100,argmax,-200.00,-182.48,-0.14
542,0.0100,argmax,-200.00,-182.48,-1.12
543,0.0100,argmax,-200.00,-182.48,-0.38
544,0.0100,argmax,-200.00,-182.48,-0.69
