Episode,Epsilon,Action Type,Score,Avg Score,Position
41,0.6623,argmax,-200.0,-200.0,-0.55
42,0.6557,argmax,-200.0,-200.0,-0.44
43,0.6491,random,-200.0,-200.0,-0.33
44,0.6426,random,-200.0,-200.0,-0.45
45,0.6362,random,-200.0,-200.0,-0.68
46,0.6298,random,-200.0,-200.0,-0.35
47,0.6235,random,-200.0,-200.0,-0.53
48,0.6173,argmax,-200.0,-200.0,-0.39
49,0.6111,argmax,-200.0,-200.0,-0.32
50,0.605,random,-200.0,-200.0,-0.55
51,0.599,argmax,-200.0,-200.0,-0.57
52,0.593,random,-200.0,-200.0,-0.44
53,0.587,random,-200.0,-200.0,-0.26
54,0.5812,random,-200.0,-200.0,-0.71
55,0.5754,argmax,-200.0,-200.0,-0.48
56,0.5696,argmax,-200.0,-200.0,-0.58
57,0.5639,argmax,-200.0,-200.0,-0.33
58,0.5583,random,-200.0,-200.0,-0.42
59,0.5527,argmax,-200.0,-200.0,-0.62
60,0.5472,random,-200.0,-200.0,-0.41
61,0.5417,argmax,-200.0,-200.0,-0.27
62,0.5363,argmax,-200.0,-200.0,-0.57
63,0.5309,random,-200.0,-200.0,-0.66
64,0.5256,argmax,-200.0,-200.0,-0.59
65,0.5203,argmax,-200.0,-200.0,-0.49
66,0.5151,random,-200.0,-200.0,-0.46
67,0.51,argmax,-200.0,-200.0,-0.48
68,0.5049,random,-200.0,-200.0,-0.53
69,0.4998,random,-200.0,-200.0,-0.42
70,0.4948,argmax,-200.0,-200.0,-0.32
71,0.4899,argmax,-200.0,-200.0,-0.44
72,0.485,argmax,-200.0,-200.0,-0.51
73,0.4801,random,-200.0,-200.0,-0.68
74,0.4753,argmax,-200.0,-200.0,-0.41
75,0.4706,argmax,-200.0,-200.0,-0.54
76,0.4659,argmax,-200.0,-200.0,-0.77
77,0.4612,random,-200.0,-200.0,-0.55
78,0.4566,random,-200.0,-200.0,-0.45
79,0.452,random,-200.0,-200.0,-0.43
80,0.4475,argmax,-200.0,-200.0,-0.42
81,0.443,argmax,-200.0,-200.0,-0.57
82,0.4386,random,-200.0,-200.0,-0.51
83,0.4342,argmax,-200.0,-200.0,-0.82
84,0.4299,argmax,-200.0,-200.0,-0.68
85,0.4256,argmax,-200.0,-200.0,-0.7
86,0.4213,random,-200.0,-200.0,-0.45
87,0.4171,argmax,-200.0,-200.0,-0.42
88,0.4129,argmax,-200.0,-200.0,-0.51
89,0.4088,random,-200.0,-200.0,-0.61
90,0.4047,argmax,-200.0,-200.0,-0.53
91,0.4007,argmax,-200.0,-200.0,-0.46
92,0.3967,random,-200.0,-200.0,-0.68
93,0.3927,argmax,-200.0,-200.0,-0.96
94,0.3888,argmax,-200.0,-200.0,-0.79
95,0.3849,argmax,-200.0,-200.0,-0.42
96,0.381,argmax,-200.0,-200.0,-0.52
97,0.3772,random,-200.0,-200.0,-0.5
98,0.3735,argmax,-200.0,-200.0,-0.79
99,0.3697,argmax,-200.0,-200.0,-0.52
100,0.366,argmax,-200.0,-200.0,-0.45
101,0.3624,argmax,-200.0,-200.0,-0.51
102,0.3587,random,-200.0,-200.0,-0.63
103,0.3552,argmax,-200.0,-200.0,-0.61
104,0.3516,argmax,-200.0,-200.0,-0.42
105,0.3481,random,-200.0,-200.0,-0.59
106,0.3446,random,-200.0,-200.0,-0.49
107,0.3412,argmax,-200.0,-200.0,-0.88
108,0.3378,random,-200.0,-200.0,-0.53
109,0.3344,argmax,-200.0,-200.0,-0.47
110,0.331,random,-200.0,-200.0,-0.64
111,0.3277,random,-200.0,-200.0,-0.25
112,0.3244,argmax,-200.0,-200.0,-0.46
113,0.3212,argmax,-200.0,-200.0,-0.75
114,0.318,argmax,-200.0,-200.0,-0.36
115,0.3148,argmax,-200.0,-200.0,-0.64
116,0.3117,argmax,-200.0,-200.0,-0.34
117,0.3085,argmax,-200.0,-200.0,-0.54
118,0.3055,argmax,-200.0,-200.0,-0.45
119,0.3024,argmax,-200.0,-200.0,-0.6
120,0.2994,random,-200.0,-200.0,-0.49
121,0.2964,argmax,-200.0,-200.0,-0.47
122,0.2934,random,-200.0,-200.0,-0.64
123,0.2905,argmax,-200.0,-200.0,-0.73
124,0.2876,random,-200.0,-200.0,-0.45
125,0.2847,argmax,-200.0,-200.0,-0.29
126,0.2819,argmax,-200.0,-200.0,-0.53
127,0.279,argmax,-200.0,-200.0,-0.62
128,0.2763,random,-200.0,-200.0,-0.52
129,0.2735,argmax,-200.0,-200.0,-0.63
130,0.2708,argmax,-200.0,-200.0,-0.68
131,0.268,argmax,-200.0,-200.0,-0.56
132,0.2654,random,-200.0,-200.0,-0.43
133,0.2627,argmax,-200.0,-200.0,-0.46
134,0.2601,argmax,-200.0,-200.0,-0.37
135,0.2575,argmax,-200.0,-200.0,-0.45
136,0.2549,argmax,-200.0,-200.0,-0.52
137,0.2524,argmax,-200.0,-200.0,-0.51
138,0.2498,random,-200.0,-200.0,-0.54
139,0.2473,argmax,-200.0,-200.0,-0.26
140,0.2449,argmax,-200.0,-200.0,-0.71
141,0.2424,random,-200.0,-200.0,-0.33
142,0.24,argmax,-200.0,-200.0,-0.47
143,0.2376,argmax,-200.0,-200.0,-1.05
144,0.2352,argmax,-200.0,-200.0,-0.42
145,0.2329,argmax,-200.0,-200.0,-0.53
146,0.2305,argmax,-200.0,-200.0,-0.39
147,0.2282,argmax,-200.0,-200.0,-0.48
148,0.2259,argmax,-200.0,-200.0,-0.73
149,0.2237,argmax,-200.0,-200.0,-0.59
150,0.2215,random,-200.0,-200.0,-0.76
151,0.2192,argmax,-200.0,-200.0,-0.66
152,0.217,random,-200.0,-200.0,-0.42
153,0.2149,random,-200.0,-200.0,-0.41
154,0.2127,argmax,-200.0,-200.0,-0.55
155,0.2106,argmax,-200.0,-200.0,-0.46
156,0.2085,argmax,-200.0,-200.0,-0.41
157,0.2064,argmax,-200.0,-200.0,-0.44
158,0.2043,argmax,-200.0,-200.0,-0.46
159,0.2023,random,-200.0,-200.0,-0.52
160,0.2003,argmax,-200.0,-200.0,-0.48
161,0.1983,argmax,-200.0,-200.0,-0.46
162,0.1963,random,-200.0,-200.0,-0.41
163,0.1943,argmax,-200.0,-200.0,-0.41
164,0.1924,argmax,-200.0,-200.0,-0.43
165,0.1905,random,-200.0,-200.0,-0.8
166,0.1886,argmax,-200.0,-200.0,-0.53
167,0.1867,argmax,-200.0,-200.0,-0.47
168,0.1848,random,-200.0,-200.0,-0.71
169,0.183,argmax,-200.0,-200.0,-0.51
170,0.1811,argmax,-200.0,-200.0,-0.53
171,0.1793,argmax,-200.0,-200.0,-0.4
172,0.1775,argmax,-200.0,-200.0,-0.45
173,0.1757,argmax,-200.0,-200.0,-0.54
174,0.174,random,-200.0,-200.0,-0.47
175,0.1722,argmax,-200.0,-200.0,-0.69
176,0.1705,random,-200.0,-200.0,-1.2
177,0.1688,random,-200.0,-200.0,-0.49
178,0.1671,random,-200.0,-200.0,-0.79
179,0.1655,argmax,-200.0,-200.0,-0.53
180,0.1638,argmax,-200.0,-200.0,-0.41
181,0.1622,argmax,-200.0,-200.0,-0.61
182,0.1605,argmax,-200.0,-200.0,-0.37
183,0.1589,argmax,-200.0,-200.0,-0.6
184,0.1574,argmax,-200.0,-200.0,-0.56
185,0.1558,argmax,-200.0,-200.0,-0.5
186,0.1542,argmax,-200.0,-200.0,-0.55
187,0.1527,random,-200.0,-200.0,-0.4
188,0.1512,argmax,-200.0,-200.0,-0.88
189,0.1496,argmax,-200.0,-200.0,-0.44
190,0.1481,random,-200.0,-200.0,-0.53
191,0.1467,argmax,-200.0,-200.0,-0.83
192,0.1452,argmax,-200.0,-200.0,-0.53
193,0.1437,argmax,-200.0,-200.0,-0.69
194,0.1423,argmax,-200.0,-200.0,-0.44
195,0.1409,argmax,-200.0,-200.0,-0.51
196,0.1395,argmax,-200.0,-200.0,-0.75
197,0.1381,argmax,-200.0,-200.0,-0.51
198,0.1367,argmax,-200.0,-200.0,-0.83
199,0.1353,argmax,-200.0,-200.0,-0.92
200,0.134,argmax,-200.0,-200.0,-0.36
201,0.1326,argmax,-200.0,-200.0,-0.41
202,0.1313,argmax,-200.0,-200.0,-0.4
203,0.13,argmax,-200.0,-200.0,-0.44
204,0.1287,argmax,-200.0,-200.0,-0.54
205,0.1274,argmax,-200.0,-200.0,-0.58
206,0.1261,argmax,-200.0,-200.0,-0.87
207,0.1249,argmax,-200.0,-200.0,-1.16
208,0.1236,argmax,-200.0,-200.0,-0.58
209,0.1224,argmax,-200.0,-200.0,-0.29
210,0.1212,argmax,-200.0,-200.0,-0.46
211,0.12,argmax,-200.0,-200.0,-0.54
212,0.1188,argmax,-200.0,-200.0,-0.39
213,0.1176,argmax,-200.0,-200.0,-0.51
214,0.1164,random,-200.0,-200.0,-0.56
215,0.1152,random,-200.0,-200.0,-0.42
216,0.1141,argmax,-200.0,-200.0,-0.55
217,0.1129,argmax,-200.0,-200.0,-0.29
218,0.1118,argmax,-200.0,-200.0,-0.46
219,0.1107,argmax,-200.0,-200.0,-0.48
220,0.1096,argmax,-200.0,-200.0,-0.46
221,0.1085,argmax,-200.0,-200.0,-0.5
222,0.1074,argmax,-200.0,-200.0,-0.62
223,0.1063,argmax,-200.0,-200.0,-0.6
224,0.1053,argmax,-200.0,-200.0,-0.53
225,0.1042,argmax,-200.0,-200.0,-0.44
226,0.1032,argmax,-200.0,-200.0,-0.49
227,0.1021,argmax,-200.0,-200.0,-0.48
228,0.1011,argmax,-200.0,-200.0,-0.63
229,0.1001,argmax,-200.0,-200.0,-0.52
230,0.0991,argmax,-200.0,-200.0,-0.49
231,0.0981,argmax,-200.0,-200.0,-0.65
232,0.0971,argmax,-200.0,-200.0,-0.49
233,0.0962,argmax,-200.0,-200.0,-0.5
234,0.0952,argmax,-200.0,-200.0,-0.36
235,0.0942,argmax,-200.0,-200.0,-0.46
236,0.0933,argmax,-200.0,-200.0,-0.48
237,0.0924,argmax,-200.0,-200.0,-0.27
238,0.0914,argmax,-200.0,-200.0,-0.39
239,0.0905,argmax,-200.0,-200.0,-0.41
240,0.0896,argmax,-200.0,-200.0,-0.49
241,0.0887,argmax,-200.0,-200.0,-0.48
242,0.0878,argmax,-200.0,-200.0,-0.53
243,0.087,argmax,-200.0,-200.0,-0.42
244,0.0861,argmax,-200.0,-200.0,-0.5
245,0.0852,argmax,-200.0,-200.0,-0.49
246,0.0844,argmax,-200.0,-200.0,-0.7
247,0.0835,argmax,-200.0,-200.0,-0.73
248,0.0827,argmax,-200.0,-200.0,-0.48
249,0.0819,argmax,-200.0,-200.0,-0.5
250,0.0811,argmax,-200.0,-200.0,-0.44
251,0.0802,argmax,-200.0,-200.0,-0.47
252,0.0794,argmax,-200.0,-200.0,-0.46
253,0.0787,argmax,-200.0,-200.0,-0.68
254,0.0779,argmax,-200.0,-200.0,-0.44
255,0.0771,argmax,-200.0,-200.0,-0.41
256,0.0763,argmax,-200.0,-200.0,-0.49
257,0.0756,random,-200.0,-200.0,-0.39
258,0.0748,argmax,-200.0,-200.0,-0.48
259,0.074,argmax,-200.0,-200.0,-0.15
260,0.0733,argmax,-200.0,-200.0,-0.77
261,0.0726,argmax,-200.0,-200.0,-0.5
262,0.0718,argmax,-200.0,-200.0,-0.53
263,0.0711,argmax,-200.0,-200.0,-0.39
264,0.0704,argmax,-200.0,-200.0,-0.46
265,0.0697,argmax,-200.0,-200.0,-0.69
266,0.069,argmax,-200.0,-200.0,-0.19
267,0.0683,random,-200.0,-200.0,-0.52
268,0.0676,argmax,-200.0,-200.0,-0.47
269,0.067,argmax,-200.0,-200.0,-0.5
270,0.0663,argmax,-200.0,-200.0,-0.51
271,0.0656,argmax,-200.0,-200.0,-0.44
272,0.065,argmax,-200.0,-200.0,-0.47
273,0.0643,argmax,-200.0,-200.0,-0.53
274,0.0637,argmax,-200.0,-200.0,-0.44
275,0.063,argmax,-200.0,-200.0,-0.86
276,0.0624,argmax,-200.0,-200.0,-0.52
277,0.0618,argmax,-200.0,-200.0,-0.51
278,0.0612,argmax,-200.0,-200.0,-0.54
279,0.0606,argmax,-200.0,-200.0,-0.4
280,0.06,argmax,-200.0,-200.0,-0.39
281,0.0594,argmax,-200.0,-200.0,-0.54
282,0.0588,argmax,-200.0,-200.0,-0.78
283,0.0582,argmax,-200.0,-200.0,-0.72
284,0.0576,argmax,-200.0,-200.0,-0.54
285,0.057,argmax,-200.0,-200.0,-0.37
286,0.0565,argmax,-200.0,-200.0,-0.49
287,0.0559,argmax,-200.0,-200.0,-0.37
288,0.0553,random,-200.0,-200.0,-0.39
289,0.0548,argmax,-200.0,-200.0,-0.77
290,0.0542,argmax,-200.0,-200.0,-0.6
291,0.0537,argmax,-200.0,-200.0,-0.43
292,0.0531,argmax,-200.0,-200.0,-0.58
293,0.0526,argmax,-200.0,-200.0,-0.51
294,0.0521,argmax,-200.0,-200.0,-0.45
295,0.0516,argmax,-200.0,-200.0,-0.34
296,0.0511,argmax,-200.0,-200.0,-0.54
297,0.0505,argmax,-200.0,-200.0,-0.26
298,0.05,argmax,-200.0,-200.0,-0.37
299,0.0495,argmax,-200.0,-200.0,-0.62
300,0.049,argmax,-200.0,-200.0,-0.59
301,0.0486,argmax,-200.0,-200.0,-0.68
302,0.0481,argmax,-200.0,-200.0,-0.48
303,0.0476,argmax,-200.0,-200.0,-0.89
304,0.0471,argmax,-200.0,-200.0,-0.5
305,0.0466,argmax,-200.0,-200.0,-0.46
306,0.0462,argmax,-200.0,-200.0,-0.64
307,0.0457,argmax,-200.0,-200.0,-0.79
308,0.0453,argmax,-200.0,-200.0,-0.45
309,0.0448,argmax,-200.0,-200.0,-0.73
310,0.0444,argmax,-200.0,-200.0,-0.36
311,0.0439,argmax,-200.0,-200.0,-0.45
312,0.0435,argmax,-200.0,-200.0,-0.49
313,0.043,argmax,-200.0,-200.0,-0.29
314,0.0426,argmax,-200.0,-200.0,-0.38
315,0.0422,argmax,-200.0,-200.0,-0.55
316,0.0418,argmax,-200.0,-200.0,-0.33
317,0.0413,argmax,-200.0,-200.0,-0.57
318,0.0409,argmax,-200.0,-200.0,-0.66
319,0.0405,argmax,-200.0,-200.0,-0.61
320,0.0401,argmax,-200.0,-200.0,-0.31
321,0.0397,argmax,-200.0,-200.0,-0.57
322,0.0393,argmax,-200.0,-200.0,-0.82
323,0.0389,argmax,-200.0,-200.0,-0.63
324,0.0385,argmax,-200.0,-200.0,-0.46
325,0.0381,argmax,-200.0,-200.0,-0.46
326,0.0378,argmax,-200.0,-200.0,-0.28
327,0.0374,argmax,-200.0,-200.0,-0.37
328,0.037,argmax,-200.0,-200.0,-0.54
329,0.0366,argmax,-200.0,-200.0,-0.47
330,0.0363,argmax,-200.0,-200.0,-0.72
331,0.0359,argmax,-200.0,-200.0,-1.2
332,0.0356,argmax,-200.0,-200.0,-0.45
333,0.0352,argmax,-200.0,-200.0,-0.46
334,0.0348,argmax,-200.0,-200.0,-0.53
335,0.0345,argmax,-200.0,-200.0,-0.42
336,0.0342,argmax,-200.0,-200.0,-0.37
337,0.0338,argmax,-200.0,-200.0,-0.48
338,0.0335,random,-200.0,-200.0,-0.63
339,0.0331,argmax,-200.0,-200.0,-0.34
340,0.0328,argmax,-200.0,-200.0,-0.54
341,0.0325,argmax,-200.0,-200.0,-0.27
342,0.0322,argmax,-200.0,-200.0,-0.6
343,0.0318,argmax,-200.0,-200.0,-0.52
344,0.0315,argmax,-200.0,-200.0,-0.75
345,0.0312,argmax,-200.0,-200.0,-0.46
346,0.0309,argmax,-200.0,-200.0,-0.74
347,0.0306,argmax,-200.0,-200.0,-0.65
348,0.0303,argmax,-200.0,-200.0,-0.58
349,0.03,random,-200.0,-200.0,-0.45
350,0.0297,argmax,-200.0,-200.0,-0.6
351,0.0294,argmax,-200.0,-200.0,-0.53
352,0.0291,argmax,-200.0,-200.0,-0.5
353,0.0288,argmax,-200.0,-200.0,-0.51
354,0.0285,argmax,-200.0,-200.0,-0.38
355,0.0282,argmax,-200.0,-200.0,-0.37
356,0.0279,argmax,-200.0,-200.0,-0.42
357,0.0277,argmax,-200.0,-200.0,-0.58
358,0.0274,argmax,-200.0,-200.0,-0.43
359,0.0271,argmax,-200.0,-200.0,-0.46
360,0.0268,argmax,-200.0,-200.0,-0.61
361,0.0266,argmax,-200.0,-200.0,-0.42
362,0.0263,argmax,-200.0,-200.0,-0.44
363,0.026,argmax,-200.0,-200.0,-0.72
364,0.0258,argmax,-200.0,-200.0,-0.62
365,0.0255,argmax,-200.0,-200.0,-0.65
366,0.0253,random,-200.0,-200.0,-0.3
367,0.025,argmax,-200.0,-200.0,-0.35
368,0.0248,argmax,-200.0,-200.0,-0.36
369,0.0245,argmax,-200.0,-200.0,-0.31
370,0.0243,argmax,-200.0,-200.0,-0.6
371,0.024,argmax,-200.0,-200.0,-0.81
372,0.0238,argmax,-200.0,-200.0,-0.57
373,0.0235,argmax,-200.0,-200.0,-0.55
374,0.0233,argmax,-200.0,-200.0,-0.45
375,0.0231,argmax,-200.0,-200.0,-0.48
376,0.0228,argmax,-200.0,-200.0,-0.35
377,0.0226,argmax,-200.0,-200.0,-0.41
378,0.0224,argmax,-200.0,-200.0,-0.59
379,0.0222,argmax,-200.0,-200.0,-0.52
380,0.0219,argmax,-200.0,-200.0,-0.69
381,0.0217,argmax,-200.0,-200.0,-0.02
382,0.0215,argmax,-200.0,-200.0,-0.35
383,0.0213,argmax,-200.0,-200.0,-0.5
384,0.0211,argmax,-200.0,-200.0,-0.55
385,0.0209,argmax,-200.0,-200.0,-0.74
386,0.0207,argmax,-200.0,-200.0,-0.28
387,0.0205,argmax,-200.0,-200.0,-0.42
388,0.0203,argmax,-200.0,-200.0,-0.3
389,0.02,argmax,-200.0,-200.0,-0.5
390,0.0198,argmax,-200.0,-200.0,-0.53
391,0.0196,argmax,-200.0,-200.0,-0.84
392,0.0195,argmax,-200.0,-200.0,-0.48
393,0.0193,argmax,-200.0,-200.0,-0.25
394,0.0191,argmax,-200.0,-200.0,-0.69
395,0.0189,argmax,-200.0,-200.0,-0.46
396,0.0187,argmax,-200.0,-200.0,-0.86
397,0.0185,argmax,-200.0,-200.0,-0.59
398,0.0183,argmax,-200.0,-200.0,-0.54
399,0.0181,argmax,-200.0,-200.0,-0.33
400,0.018,argmax,-200.0,-200.0,-0.35
401,0.0178,argmax,-200.0,-200.0,-0.49
402,0.0176,argmax,-200.0,-200.0,-1.19
403,0.0174,argmax,-200.0,-200.0,-0.32
404,0.0172,argmax,-200.0,-200.0,-0.48
405,0.0171,argmax,-200.0,-200.0,-0.57
406,0.0169,argmax,-200.0,-200.0,-0.42
407,0.0167,argmax,-200.0,-200.0,-0.38
408,0.0166,argmax,-200.0,-200.0,-0.62
409,0.0164,argmax,-200.0,-200.0,-0.54
410,0.0162,argmax,-200.0,-200.0,-0.35
411,0.0161,argmax,-200.0,-200.0,-0.43
412,0.0159,argmax,-200.0,-200.0,-0.52
413,0.0158,argmax,-200.0,-200.0,-0.28
414,0.0156,argmax,-200.0,-200.0,-0.55
415,0.0154,argmax,-200.0,-200.0,-0.76
416,0.0153,argmax,-200.0,-200.0,-0.51
417,0.0151,argmax,-200.0,-200.0,-0.53
418,0.015,argmax,-200.0,-200.0,-0.37
419,0.0148,argmax,-200.0,-200.0,-0.4
420,0.0147,argmax,-200.0,-200.0,-0.47
421,0.0145,argmax,-200.0,-200.0,-0.0
422,0.0144,argmax,-200.0,-200.0,-0.44
423,0.0142,argmax,-200.0,-200.0,-0.54
424,0.0141,argmax,-200.0,-200.0,-0.53
425,0.014,argmax,-200.0,-200.0,0.18
426,0.0138,argmax,-200.0,-200.0,-1.19
427,0.0137,argmax,-200.0,-200.0,-0.98
428,0.0135,argmax,-200.0,-200.0,-0.52
429,0.0134,argmax,-200.0,-200.0,-1.09
430,0.0133,argmax,-200.0,-200.0,-0.77
431,0.0131,argmax,-200.0,-200.0,-0.62
432,0.013,argmax,-200.0,-200.0,-0.24
433,0.0129,argmax,-200.0,-200.0,-0.34
434,0.0128,argmax,-200.0,-200.0,-0.32
435,0.0126,argmax,-200.0,-200.0,-0.56
436,0.0125,argmax,-200.0,-200.0,-0.52
437,0.0124,argmax,-200.0,-200.0,-0.43
438,0.0123,argmax,-200.0,-200.0,-1.14
439,0.0121,argmax,-200.0,-200.0,-0.71
440,0.012,argmax,-200.0,-200.0,-0.4
441,0.0119,argmax,-200.0,-200.0,-0.54
442,0.0118,argmax,-200.0,-200.0,-0.3
443,0.0117,argmax,-200.0,-200.0,-0.96
444,0.0115,argmax,-200.0,-200.0,-0.98
445,0.0114,argmax,-200.0,-200.0,-0.46
446,0.0113,argmax,-200.0,-200.0,-0.78
447,0.0112,argmax,-200.0,-200.0,-0.91
448,0.0111,argmax,-200.0,-200.0,-0.54
449,0.011,argmax,-200.0,-200.0,-1.15
450,0.0109,argmax,-200.0,-200.0,-0.43
451,0.0108,argmax,-200.0,-200.0,-0.61
452,0.0106,argmax,-200.0,-200.0,-1.11
453,0.0105,argmax,-200.0,-200.0,-0.55
454,0.0104,argmax,-200.0,-200.0,-0.42
455,0.0103,argmax,-200.0,-200.0,-0.52
456,0.0102,argmax,-200.0,-200.0,-0.43
457,0.0101,argmax,-200.0,-200.0,-0.44
458,0.01,argmax,-200.0,-200.0,-0.54
459,0.01,argmax,-200.0,-200.0,0.13
460,0.01,argmax,-200.0,-200.0,-0.55
461,0.01,argmax,-200.0,-200.0,-0.27
462,0.01,argmax,-200.0,-200.0,-1.08
463,0.01,argmax,-200.0,-200.0,-0.44
464,0.01,argmax,-200.0,-200.0,-0.52
465,0.01,argmax,-200.0,-200.0,-0.49
466,0.01,argmax,-200.0,-200.0,-0.95
467,0.01,argmax,-200.0,-200.0,-0.52
468,0.01,argmax,-200.0,-200.0,-0.53
469,0.01,argmax,-200.0,-200.0,-0.94
470,0.01,argmax,-200.0,-200.0,-0.55
471,0.01,argmax,-200.0,-200.0,-0.36
472,0.01,argmax,-200.0,-200.0,-0.45
473,0.01,argmax,-200.0,-200.0,-0.74
474,0.01,argmax,-200.0,-200.0,-0.74
475,0.01,argmax,-200.0,-200.0,-0.33
476,0.01,argmax,-200.0,-200.0,-0.5
477,0.01,argmax,-200.0,-200.0,0.13
478,0.01,argmax,-200.0,-200.0,-0.95
479,0.01,argmax,-200.0,-200.0,-0.41
480,0.01,argmax,-200.0,-200.0,-0.38
481,0.01,argmax,-200.0,-200.0,-0.32
482,0.01,argmax,-200.0,-200.0,-0.41
483,0.01,argmax,-200.0,-200.0,-0.34
484,0.01,argmax,-200.0,-200.0,-0.45
485,0.01,argmax,-200.0,-200.0,-0.81
486,0.01,argmax,-200.0,-200.0,-0.25
487,0.01,argmax,-200.0,-200.0,-0.16
488,0.01,argmax,-200.0,-200.0,-0.39
489,0.01,argmax,-200.0,-200.0,-0.38
490,0.01,argmax,-200.0,-200.0,-0.4
491,0.01,argmax,-200.0,-200.0,-1.06
492,0.01,argmax,-200.0,-200.0,-1.2
493,0.01,argmax,-200.0,-200.0,-0.74
494,0.01,argmax,-200.0,-200.0,-1.07
495,0.01,argmax,-200.0,-200.0,-0.51
496,0.01,argmax,-200.0,-200.0,-0.33
497,0.01,argmax,-200.0,-200.0,-0.69
498,0.01,argmax,-200.0,-200.0,-1.2
499,0.01,argmax,-200.0,-200.0,-0.37
500,0.01,argmax,-200.0,-200.0,-0.5
501,0.01,argmax,-200.0,-200.0,-0.71
502,0.01,argmax,-200.0,-200.0,-1.1
503,0.01,argmax,-200.0,-200.0,-0.87
504,0.01,argmax,-200.0,-200.0,-0.9
505,0.01,argmax,-200.0,-200.0,-0.96
506,0.01,argmax,-200.0,-200.0,-1.12
507,0.01,argmax,-200.0,-200.0,-1.06
508,0.01,argmax,-200.0,-200.0,-0.67
509,0.01,argmax,-200.0,-200.0,-0.25
510,0.01,argmax,-200.0,-200.0,-0.52
511,0.01,argmax,-200.0,-200.0,-0.21
512,0.01,argmax,-200.0,-200.0,-0.86
513,0.01,argmax,-200.0,-200.0,-0.7
514,0.01,argmax,-200.0,-200.0,-0.65
515,0.01,argmax,-200.0,-200.0,-0.55
516,0.01,argmax,-200.0,-200.0,-0.52
517,0.01,argmax,-200.0,-200.0,-0.51
518,0.01,argmax,-200.0,-200.0,-0.58
519,0.01,argmax,-200.0,-200.0,-0.53
520,0.01,argmax,-200.0,-200.0,-0.57
521,0.01,argmax,-200.0,-200.0,-0.53
522,0.01,argmax,-200.0,-200.0,-0.55
523,0.01,argmax,-200.0,-200.0,-0.6
524,0.01,argmax,-200.0,-200.0,-0.55
525,0.01,argmax,-200.0,-200.0,-0.62
526,0.01,argmax,-200.0,-200.0,-0.55
527,0.01,argmax,-200.0,-200.0,-0.61
528,0.01,random,-200.0,-200.0,-0.67
529,0.01,argmax,-200.0,-200.0,-0.61
530,0.01,argmax,-200.0,-200.0,-0.55
531,0.01,argmax,-200.0,-200.0,-0.55
532,0.01,argmax,-200.0,-200.0,-0.59
533,0.01,argmax,-200.0,-200.0,-0.6
534,0.01,argmax,-200.0,-200.0,-0.61
535,0.01,argmax,-200.0,-200.0,-0.57
536,0.01,argmax,-200.0,-200.0,-0.61
537,0.01,argmax,-200.0,-200.0,-0.63
538,0.01,argmax,-200.0,-200.0,-0.64
539,0.01,argmax,-200.0,-200.0,-0.63
540,0.01,argmax,-200.0,-200.0,-0.65
541,0.01,argmax,-200.0,-200.0,-0.65
542,0.01,argmax,-200.0,-200.0,-0.64
543,0.01,argmax,-200.0,-200.0,-0.64
544,0.01,argmax,-200.0,-200.0,-0.65
545,0.01,argmax,-200.0,-200.0,-0.67
546,0.01,argmax,-200.0,-200.0,-0.64
547,0.01,argmax,-200.0,-200.0,-0.66
548,0.01,argmax,-200.0,-200.0,-0.61
