Episode,Epsilon,Action Type,Score,Avg Score,Position
46,0.6298,random,-200.0,-200.0,-0.54
47,0.6235,random,-200.0,-200.0,-0.39
48,0.6173,random,-200.0,-200.0,-0.54
49,0.6111,random,-200.0,-200.0,-0.36
50,0.605,argmax,-200.0,-200.0,-0.48
51,0.599,argmax,-200.0,-200.0,-0.52
52,0.593,random,-200.0,-200.0,-0.39
53,0.587,random,-200.0,-200.0,-0.56
54,0.5812,argmax,-200.0,-200.0,-0.19
55,0.5754,argmax,-200.0,-200.0,-0.72
56,0.5696,random,-200.0,-200.0,-0.69
57,0.5639,random,-200.0,-200.0,-0.11
58,0.5583,argmax,-200.0,-200.0,-0.53
59,0.5527,argmax,-200.0,-200.0,-0.63
60,0.5472,argmax,-200.0,-200.0,-0.32
61,0.5417,argmax,-200.0,-200.0,-0.68
62,0.5363,random,-200.0,-200.0,-0.77
63,0.5309,argmax,-200.0,-200.0,-0.29
64,0.5256,random,-200.0,-200.0,-0.88
65,0.5203,argmax,-200.0,-200.0,-0.36
66,0.5151,argmax,-200.0,-200.0,-0.46
67,0.51,argmax,-200.0,-200.0,-0.41
68,0.5049,random,-200.0,-200.0,-0.69
69,0.4998,random,-200.0,-200.0,-0.78
70,0.4948,random,-200.0,-200.0,-0.44
71,0.4899,argmax,-200.0,-200.0,-0.15
72,0.485,random,-200.0,-200.0,-0.56
73,0.4801,argmax,-200.0,-200.0,-0.3
74,0.4753,random,-200.0,-200.0,-0.64
75,0.4706,random,-200.0,-200.0,-0.82
76,0.4659,argmax,-200.0,-200.0,-0.64
77,0.4612,random,-200.0,-200.0,-0.39
78,0.4566,random,-200.0,-200.0,-0.38
79,0.452,argmax,-200.0,-200.0,-0.69
80,0.4475,argmax,-200.0,-200.0,-0.18
81,0.443,random,-200.0,-200.0,-0.1
82,0.4386,argmax,-200.0,-200.0,-0.31
83,0.4342,random,-200.0,-200.0,-0.61
84,0.4299,argmax,-200.0,-200.0,-0.99
85,0.4256,argmax,-200.0,-200.0,-0.45
86,0.4213,random,-200.0,-200.0,-0.56
87,0.4171,argmax,-200.0,-200.0,-0.38
88,0.4129,argmax,-200.0,-200.0,-0.16
89,0.4088,argmax,-200.0,-200.0,-0.51
90,0.4047,argmax,-200.0,-200.0,-0.85
91,0.4007,argmax,-200.0,-200.0,-0.36
92,0.3967,argmax,-200.0,-200.0,-0.66
93,0.3927,argmax,-200.0,-200.0,-0.61
94,0.3888,argmax,-200.0,-200.0,-0.75
95,0.3849,random,-200.0,-200.0,-0.77
96,0.381,argmax,-200.0,-200.0,-0.6
97,0.3772,random,-200.0,-200.0,-1.04
98,0.3735,argmax,-200.0,-200.0,-0.46
99,0.3697,argmax,-200.0,-200.0,-0.47
100,0.366,argmax,-200.0,-200.0,-0.59
101,0.3624,argmax,-200.0,-200.0,-0.68
102,0.3587,random,-200.0,-200.0,-0.04
103,0.3552,random,-200.0,-200.0,-0.34
104,0.3516,argmax,-200.0,-200.0,-1.07
105,0.3481,argmax,-200.0,-200.0,-0.33
106,0.3446,argmax,-200.0,-200.0,-0.14
107,0.3412,argmax,-200.0,-200.0,-0.82
108,0.3378,argmax,-200.0,-200.0,-0.64
109,0.3344,argmax,-200.0,-200.0,-0.56
110,0.331,argmax,-200.0,-200.0,-0.26
111,0.3277,argmax,-200.0,-200.0,-0.63
112,0.3244,random,-200.0,-200.0,-0.36
113,0.3212,argmax,-200.0,-200.0,-0.39
114,0.318,argmax,-200.0,-200.0,-0.69
115,0.3148,argmax,-200.0,-200.0,-0.86
116,0.3117,random,-200.0,-200.0,-0.77
117,0.3085,random,-200.0,-200.0,-0.9
118,0.3055,argmax,-200.0,-200.0,-0.35
119,0.3024,argmax,-200.0,-200.0,-0.61
120,0.2994,random,-200.0,-200.0,-1.03
121,0.2964,random,-200.0,-200.0,-0.27
122,0.2934,argmax,-200.0,-200.0,-0.43
123,0.2905,argmax,-200.0,-200.0,-1.16
124,0.2876,argmax,-200.0,-200.0,-0.42
125,0.2847,random,-200.0,-200.0,-0.86
126,0.2819,argmax,-200.0,-200.0,-1.11
127,0.279,argmax,-200.0,-200.0,-0.98
128,0.2763,argmax,-200.0,-200.0,-0.66
129,0.2735,argmax,-79.0,-198.79,0.51
130,0.2708,argmax,-200.0,-198.79,-0.53
131,0.268,random,-200.0,-198.79,-0.55
132,0.2654,random,-200.0,-198.79,-0.76
133,0.2627,argmax,-200.0,-198.79,-0.95
134,0.2601,argmax,-200.0,-198.79,-0.98
135,0.2575,argmax,-46.0,-197.25,0.5
136,0.2549,argmax,-200.0,-197.25,-0.3
137,0.2524,argmax,-200.0,-197.25,-0.35
138,0.2498,argmax,-200.0,-197.25,-0.68
139,0.2473,argmax,-200.0,-197.25,-0.59
140,0.2449,argmax,-200.0,-197.25,-0.76
141,0.2424,argmax,-35.0,-195.6,0.5
142,0.24,argmax,-200.0,-195.6,-0.74
143,0.2376,argmax,-200.0,-195.6,-0.82
144,0.2352,argmax,-200.0,-195.6,-0.49
145,0.2329,argmax,-200.0,-195.6,-1.14
146,0.2305,random,-200.0,-195.6,-0.63
147,0.2282,argmax,-200.0,-195.6,-0.62
148,0.2259,argmax,-200.0,-195.6,-0.65
149,0.2237,argmax,-200.0,-195.6,-0.79
150,0.2215,random,-200.0,-195.6,-0.42
151,0.2192,argmax,-200.0,-195.6,-0.89
152,0.217,random,-200.0,-195.6,0.06
153,0.2149,argmax,-200.0,-195.6,-0.41
154,0.2127,argmax,-200.0,-195.6,-0.84
155,0.2106,argmax,-200.0,-195.6,-0.56
156,0.2085,argmax,-200.0,-195.6,-0.41
157,0.2064,argmax,-82.0,-194.42,0.51
158,0.2043,argmax,-200.0,-194.42,-0.66
159,0.2023,random,-200.0,-194.42,-0.2
160,0.2003,random,-200.0,-194.42,-0.48
161,0.1983,argmax,-200.0,-194.42,-0.66
162,0.1963,argmax,-200.0,-194.42,-0.99
163,0.1943,argmax,-200.0,-194.42,-0.56
164,0.1924,argmax,-200.0,-194.42,-0.99
165,0.1905,random,-200.0,-194.42,-0.96
166,0.1886,argmax,-200.0,-194.42,-0.3
167,0.1867,argmax,-89.0,-193.31,0.51
168,0.1848,argmax,-200.0,-193.31,-0.58
169,0.183,random,-200.0,-193.31,-0.41
170,0.1811,argmax,-200.0,-193.31,-0.18
171,0.1793,argmax,-200.0,-193.31,-0.54
172,0.1775,argmax,-200.0,-193.31,-1.2
173,0.1757,argmax,-89.0,-192.2,0.52
174,0.174,argmax,-200.0,-192.2,-0.81
175,0.1722,random,-200.0,-192.2,-0.35
176,0.1705,random,-200.0,-192.2,0.43
177,0.1688,argmax,-200.0,-192.2,-0.59
178,0.1671,argmax,-200.0,-192.2,-0.59
179,0.1655,argmax,-39.0,-190.59,0.51
180,0.1638,argmax,-200.0,-190.59,-0.5
181,0.1622,argmax,-200.0,-190.59,0.05
182,0.1605,argmax,-87.0,-189.46,0.51
183,0.1589,argmax,-200.0,-189.46,-0.82
184,0.1574,random,-200.0,-189.46,0.09
185,0.1558,argmax,-200.0,-189.46,-0.46
186,0.1542,argmax,-200.0,-189.46,-1.01
187,0.1527,argmax,-59.0,-188.05,0.5
188,0.1512,argmax,-200.0,-188.05,-0.83
189,0.1496,argmax,-76.0,-186.81,0.53
190,0.1481,argmax,-200.0,-186.81,0.12
191,0.1467,argmax,-200.0,-186.81,-0.06
192,0.1452,argmax,-200.0,-186.81,-0.42
193,0.1437,argmax,-82.0,-185.63,0.5
194,0.1423,argmax,-200.0,-185.63,0.14
195,0.1409,random,-68.0,-184.31,0.53
196,0.1395,argmax,-200.0,-184.31,-0.93
197,0.1381,argmax,-200.0,-184.31,0.37
198,0.1367,random,-200.0,-184.31,-0.97
199,0.1353,argmax,-200.0,-184.31,-0.37
200,0.134,argmax,-200.0,-184.31,0.11
201,0.1326,argmax,-90.0,-183.21,0.5
202,0.1313,argmax,-200.0,-183.21,-1.05
203,0.13,argmax,-97.0,-182.18,0.53
204,0.1287,random,-77.0,-180.95,0.53
205,0.1274,argmax,-200.0,-180.95,-0.62
206,0.1261,argmax,-200.0,-180.95,-0.09
207,0.1249,argmax,-80.0,-179.75,0.53
208,0.1236,argmax,-200.0,-179.75,-0.83
209,0.1224,argmax,-200.0,-179.75,-0.74
210,0.1212,random,-200.0,-179.75,-0.71
211,0.12,argmax,-14.0,-177.89,0.54
212,0.1188,argmax,-61.0,-176.5,0.5
213,0.1176,argmax,-200.0,-176.5,-0.3
214,0.1164,argmax,-200.0,-176.5,0.05
215,0.1152,argmax,-200.0,-176.5,-0.02
216,0.1141,argmax,-66.0,-175.16,0.5
217,0.1129,argmax,-200.0,-175.16,0.01
218,0.1118,argmax,-19.0,-173.35,0.51
219,0.1107,argmax,-38.0,-171.73,0.51
220,0.1096,argmax,-38.0,-170.11,0.51
221,0.1085,random,-200.0,-170.11,0.45
222,0.1074,argmax,-200.0,-170.11,0.46
223,0.1063,argmax,-200.0,-170.11,-1.1
224,0.1053,argmax,-200.0,-170.11,-0.08
225,0.1042,argmax,-200.0,-170.11,-0.74
226,0.1032,argmax,-74.0,-168.85,0.54
227,0.1021,argmax,-200.0,-168.85,-0.95
228,0.1011,random,-26.0,-167.11,0.52
229,0.1001,argmax,-200.0,-168.32,-0.18
230,0.0991,argmax,-69.0,-167.01,0.51
231,0.0981,argmax,-68.0,-165.69,0.54
232,0.0971,argmax,-200.0,-165.69,-1.17
233,0.0962,argmax,-74.0,-164.43,0.53
234,0.0952,argmax,-200.0,-164.43,0.12
235,0.0942,argmax,-58.0,-164.55,0.54
236,0.0933,argmax,-9.0,-162.64,0.51
237,0.0924,argmax,-83.0,-161.47,0.52
238,0.0914,argmax,-65.0,-160.12,0.54
239,0.0905,argmax,-200.0,-160.12,-1.02
240,0.0896,argmax,-55.0,-158.67,0.52
241,0.0887,argmax,-74.0,-159.06,0.53
242,0.0878,argmax,-82.0,-157.88,0.5
243,0.087,argmax,-200.0,-157.88,-0.19
244,0.0861,argmax,-200.0,-157.88,0.34
245,0.0852,argmax,-87.0,-156.75,0.54
246,0.0844,random,-200.0,-156.75,-0.54
247,0.0835,argmax,-48.0,-155.23,0.51
248,0.0827,argmax,-200.0,-155.23,-0.69
249,0.0819,argmax,-22.0,-153.45,0.51
250,0.0811,argmax,-200.0,-153.45,0.45
251,0.0802,argmax,-67.0,-152.12,0.51
252,0.0794,argmax,-97.0,-151.09,0.53
253,0.0787,argmax,-68.0,-149.77,0.51
254,0.0779,argmax,-94.0,-148.71,0.55
255,0.0771,argmax,-61.0,-147.32,0.52
256,0.0763,argmax,-89.0,-146.21,0.51
257,0.0756,argmax,-200.0,-147.39,-1.02
258,0.0748,argmax,-61.0,-146.0,0.52
259,0.074,argmax,-200.0,-146.0,-0.21
260,0.0733,random,-200.0,-146.0,-0.85
261,0.0726,argmax,-66.0,-144.66,0.52
262,0.0718,argmax,-58.0,-143.24,0.52
263,0.0711,argmax,-57.0,-141.81,0.5
264,0.0704,argmax,-54.0,-140.35,0.54
265,0.0697,argmax,2.0,-138.33,0.5
266,0.069,argmax,6.0,-136.27,0.52
267,0.0683,argmax,-72.0,-136.1,0.5
268,0.0676,argmax,-200.0,-136.1,-1.11
269,0.067,argmax,-63.0,-134.73,0.51
270,0.0663,argmax,-32.0,-133.05,0.5
271,0.0656,argmax,-43.0,-131.48,0.51
272,0.065,argmax,-200.0,-131.48,0.44
273,0.0643,argmax,-75.0,-131.34,0.54
274,0.0637,argmax,-55.0,-129.89,0.51
275,0.063,argmax,-200.0,-129.89,0.38
276,0.0624,argmax,-65.0,-128.54,0.52
277,0.0618,argmax,-64.0,-127.18,0.52
278,0.0612,argmax,-100.0,-126.18,0.5
279,0.0606,argmax,-21.0,-126.0,0.5
280,0.06,argmax,-3.0,-124.03,0.5
281,0.0594,argmax,-37.0,-122.4,0.52
282,0.0588,argmax,-54.0,-122.07,0.55
283,0.0582,argmax,-200.0,-122.07,-1.03
284,0.0576,argmax,-70.0,-120.77,0.53
285,0.057,argmax,-51.0,-119.28,0.5
286,0.0565,argmax,-46.0,-117.74,0.54
287,0.0559,argmax,-62.0,-117.77,0.54
288,0.0553,argmax,-200.0,-117.77,0.33
289,0.0548,argmax,-66.0,-117.67,0.53
290,0.0542,argmax,-200.0,-117.67,0.06
291,0.0537,argmax,-64.0,-116.31,0.54
292,0.0531,argmax,-74.0,-115.05,0.5
293,0.0526,argmax,-75.0,-114.98,0.54
294,0.0521,argmax,-52.0,-113.5,0.5
295,0.0516,argmax,-57.0,-113.39,0.52
296,0.0511,argmax,-38.0,-111.77,0.55
297,0.0505,argmax,-32.0,-110.09,0.54
298,0.05,argmax,-45.0,-108.54,0.55
