Episode,Epsilon,Action Type,Score,Avg Score,Position
76,0.4659,argmax,-200.0,-200.0,-0.61
77,0.4612,argmax,-200.0,-200.0,-0.29
78,0.4566,argmax,-200.0,-200.0,-0.7
79,0.452,random,-200.0,-200.0,-0.48
80,0.4475,argmax,-200.0,-200.0,-0.91
81,0.443,argmax,-200.0,-200.0,-0.27
82,0.4386,argmax,-200.0,-200.0,-0.52
83,0.4342,random,-200.0,-200.0,-0.57
84,0.4299,argmax,-200.0,-200.0,-0.52
85,0.4256,random,-200.0,-200.0,-0.21
86,0.4213,argmax,-200.0,-200.0,-0.33
87,0.4171,random,-200.0,-200.0,-0.67
88,0.4129,random,-200.0,-200.0,0.1
89,0.4088,random,-200.0,-200.0,-0.87
90,0.4047,argmax,-200.0,-200.0,-0.41
91,0.4007,random,-200.0,-200.0,-0.51
92,0.3967,argmax,-200.0,-200.0,-0.54
93,0.3927,random,-200.0,-200.0,-0.56
94,0.3888,argmax,-200.0,-200.0,-0.67
95,0.3849,argmax,-200.0,-200.0,-0.51
96,0.381,argmax,-200.0,-200.0,-0.45
97,0.3772,argmax,-200.0,-200.0,0.28
98,0.3735,argmax,-200.0,-200.0,-0.28
99,0.3697,argmax,-200.0,-200.0,-0.44
100,0.366,random,-200.0,-200.0,-0.38
101,0.3624,argmax,-200.0,-200.0,-0.47
102,0.3587,random,-200.0,-200.0,-0.51
103,0.3552,argmax,-200.0,-200.0,-0.83
104,0.3516,argmax,-200.0,-200.0,-0.62
105,0.3481,random,-200.0,-200.0,-0.58
106,0.3446,argmax,-200.0,-200.0,-0.41
107,0.3412,argmax,-200.0,-200.0,-0.49
108,0.3378,argmax,-200.0,-200.0,-0.5
109,0.3344,random,-200.0,-200.0,-0.37
110,0.331,argmax,-200.0,-200.0,-0.4
111,0.3277,random,-200.0,-200.0,-0.23
112,0.3244,random,-200.0,-200.0,-0.42
113,0.3212,random,-200.0,-200.0,-0.3
114,0.318,argmax,-200.0,-200.0,-0.35
115,0.3148,argmax,-200.0,-200.0,-0.6
116,0.3117,argmax,-200.0,-200.0,-0.36
117,0.3085,argmax,-200.0,-200.0,-0.21
118,0.3055,argmax,-200.0,-200.0,-0.73
119,0.3024,argmax,-200.0,-200.0,-0.77
120,0.2994,random,-200.0,-200.0,-0.04
121,0.2964,argmax,-200.0,-200.0,-0.53
122,0.2934,argmax,-200.0,-200.0,-0.18
123,0.2905,argmax,-200.0,-200.0,-0.19
124,0.2876,argmax,-200.0,-200.0,-0.7
125,0.2847,argmax,-200.0,-200.0,-0.84
126,0.2819,argmax,-200.0,-200.0,-0.75
127,0.279,argmax,-200.0,-200.0,-0.64
128,0.2763,argmax,-200.0,-200.0,-0.17
129,0.2735,argmax,-200.0,-200.0,-0.8
130,0.2708,argmax,-200.0,-200.0,-0.71
131,0.268,random,-200.0,-200.0,-0.32
132,0.2654,argmax,-200.0,-200.0,-0.99
133,0.2627,argmax,-200.0,-200.0,-0.13
134,0.2601,argmax,-200.0,-200.0,-0.39
135,0.2575,argmax,-200.0,-200.0,-0.24
136,0.2549,argmax,-200.0,-200.0,-0.25
137,0.2524,random,-200.0,-200.0,-0.22
138,0.2498,argmax,-200.0,-200.0,-0.61
139,0.2473,argmax,-200.0,-200.0,-0.34
140,0.2449,argmax,-200.0,-200.0,-0.39
141,0.2424,argmax,-200.0,-200.0,-0.39
142,0.24,argmax,-200.0,-200.0,-0.29
143,0.2376,argmax,-200.0,-200.0,-1.02
144,0.2352,argmax,-26.0,-198.26,0.51
145,0.2329,random,-200.0,-198.26,-0.44
146,0.2305,argmax,-200.0,-198.26,-0.58
147,0.2282,random,-200.0,-198.26,-0.54
148,0.2259,argmax,-200.0,-198.26,-0.72
149,0.2237,argmax,-200.0,-198.26,-0.5
150,0.2215,random,-200.0,-198.26,-0.61
151,0.2192,random,-200.0,-198.26,-0.74
152,0.217,argmax,-200.0,-198.26,-0.81
153,0.2149,argmax,-73.0,-196.99,0.5
154,0.2127,argmax,-200.0,-196.99,0.3
155,0.2106,random,-200.0,-196.99,-0.65
156,0.2085,argmax,-200.0,-196.99,-0.56
157,0.2064,argmax,-200.0,-196.99,-1.12
158,0.2043,argmax,-200.0,-196.99,-0.62
159,0.2023,argmax,-200.0,-196.99,-0.49
160,0.2003,argmax,-200.0,-196.99,-0.09
161,0.1983,argmax,-200.0,-196.99,-0.64
162,0.1963,argmax,-200.0,-196.99,-0.71
163,0.1943,argmax,-200.0,-196.99,-0.97
164,0.1924,argmax,-200.0,-196.99,-0.38
165,0.1905,argmax,-76.0,-195.75,0.52
166,0.1886,argmax,-200.0,-195.75,0.09
167,0.1867,argmax,-200.0,-195.75,-0.41
168,0.1848,random,-200.0,-195.75,-0.01
169,0.183,argmax,-200.0,-195.75,-0.57
170,0.1811,random,-200.0,-195.75,-0.46
171,0.1793,argmax,-200.0,-195.75,-0.46
172,0.1775,argmax,-200.0,-195.75,-0.19
173,0.1757,argmax,-200.0,-195.75,-0.44
174,0.174,argmax,-200.0,-195.75,-0.75
175,0.1722,argmax,-200.0,-195.75,-0.61
176,0.1705,argmax,-200.0,-195.75,-0.94
177,0.1688,argmax,-200.0,-195.75,-0.68
178,0.1671,argmax,-200.0,-195.75,-0.42
179,0.1655,argmax,-200.0,-195.75,-0.27
180,0.1638,argmax,-200.0,-195.75,-0.63
181,0.1622,argmax,-200.0,-195.75,-0.94
182,0.1605,argmax,-200.0,-195.75,-0.64
183,0.1589,argmax,-200.0,-195.75,-0.07
184,0.1574,argmax,-200.0,-195.75,-0.52
185,0.1558,argmax,-200.0,-195.75,-0.36
186,0.1542,argmax,-200.0,-195.75,-0.56
187,0.1527,argmax,-200.0,-195.75,-0.45
188,0.1512,argmax,-200.0,-195.75,-0.26
189,0.1496,argmax,-200.0,-195.75,-0.49
190,0.1481,argmax,-200.0,-195.75,-0.9
191,0.1467,argmax,-200.0,-195.75,-0.92
192,0.1452,random,-200.0,-195.75,0.05
193,0.1437,argmax,-200.0,-195.75,-0.65
194,0.1423,argmax,-200.0,-195.75,-0.85
195,0.1409,argmax,-200.0,-195.75,-0.48
196,0.1395,argmax,-200.0,-195.75,-0.75
197,0.1381,argmax,-200.0,-195.75,-0.38
198,0.1367,argmax,-200.0,-195.75,-1.06
199,0.1353,random,-200.0,-195.75,-0.29
200,0.134,random,-200.0,-195.75,-0.62
201,0.1326,random,-200.0,-195.75,-1.02
202,0.1313,argmax,-92.0,-194.67,0.51
203,0.13,random,-200.0,-194.67,-0.12
204,0.1287,random,-200.0,-194.67,-0.43
205,0.1274,argmax,-200.0,-194.67,-0.34
206,0.1261,argmax,-200.0,-194.67,-0.69
207,0.1249,argmax,-200.0,-194.67,-0.47
208,0.1236,argmax,-200.0,-194.67,-0.49
209,0.1224,argmax,-200.0,-194.67,-0.39
210,0.1212,argmax,-200.0,-194.67,0.06
211,0.12,argmax,-200.0,-194.67,-0.18
212,0.1188,argmax,-200.0,-194.67,-0.8
213,0.1176,argmax,-200.0,-194.67,-0.3
214,0.1164,argmax,-200.0,-194.67,-0.5
215,0.1152,random,-200.0,-194.67,-0.56
216,0.1141,argmax,-200.0,-194.67,-0.64
217,0.1129,argmax,-200.0,-194.67,-0.34
218,0.1118,random,-200.0,-194.67,-0.47
219,0.1107,argmax,-200.0,-194.67,0.16
220,0.1096,argmax,-200.0,-194.67,-0.6
221,0.1085,argmax,-200.0,-194.67,-1.0
222,0.1074,argmax,-200.0,-194.67,-0.52
223,0.1063,argmax,-200.0,-194.67,-0.3
224,0.1053,random,-200.0,-194.67,-0.75
225,0.1042,argmax,-200.0,-194.67,-0.66
226,0.1032,argmax,-200.0,-194.67,-0.51
227,0.1021,argmax,-200.0,-194.67,-0.47
228,0.1011,argmax,-200.0,-194.67,-0.53
229,0.1001,argmax,-200.0,-194.67,-0.5
230,0.0991,argmax,-200.0,-194.67,-0.51
231,0.0981,argmax,-200.0,-194.67,-0.53
232,0.0971,argmax,-200.0,-194.67,-0.35
233,0.0962,argmax,-200.0,-194.67,-0.75
234,0.0952,argmax,-200.0,-194.67,-1.11
235,0.0942,argmax,-200.0,-194.67,-1.08
236,0.0933,argmax,2.0,-192.65,0.51
237,0.0924,argmax,-200.0,-192.65,-0.44
238,0.0914,argmax,-200.0,-192.65,-0.17
239,0.0905,argmax,-200.0,-192.65,-0.67
240,0.0896,argmax,-200.0,-192.65,-0.44
241,0.0887,argmax,-200.0,-192.65,-0.93
242,0.0878,random,-200.0,-192.65,-0.52
243,0.087,argmax,-200.0,-192.65,-0.59
244,0.0861,argmax,-200.0,-194.39,-0.18
245,0.0852,argmax,-200.0,-194.39,0.34
246,0.0844,argmax,-200.0,-194.39,-0.21
247,0.0835,argmax,-200.0,-194.39,-0.76
248,0.0827,argmax,-200.0,-194.39,-0.48
249,0.0819,argmax,-200.0,-194.39,-0.44
250,0.0811,argmax,-200.0,-194.39,-1.2
251,0.0802,random,-200.0,-194.39,-0.27
252,0.0794,argmax,-200.0,-194.39,-0.63
253,0.0787,argmax,-200.0,-195.66,-0.62
254,0.0779,argmax,-200.0,-195.66,-0.31
255,0.0771,argmax,-200.0,-195.66,-0.58
256,0.0763,argmax,-200.0,-195.66,-0.58
257,0.0756,argmax,-200.0,-195.66,-0.16
258,0.0748,argmax,-200.0,-195.66,-0.77
259,0.074,argmax,-200.0,-195.66,-0.91
260,0.0733,argmax,-200.0,-195.66,-0.0
261,0.0726,argmax,-200.0,-195.66,-0.39
262,0.0718,argmax,-200.0,-195.66,-0.58
263,0.0711,argmax,-200.0,-195.66,-0.34
264,0.0704,argmax,-200.0,-195.66,-0.42
265,0.0697,argmax,-200.0,-196.9,-1.0
266,0.069,argmax,-200.0,-196.9,0.17
267,0.0683,argmax,-200.0,-196.9,-0.54
268,0.0676,argmax,-200.0,-196.9,-0.97
269,0.067,argmax,-200.0,-196.9,-0.8
270,0.0663,argmax,-200.0,-196.9,-0.45
271,0.0656,argmax,-200.0,-196.9,-0.57
272,0.065,argmax,-200.0,-196.9,-0.67
273,0.0643,argmax,-200.0,-196.9,-1.2
274,0.0637,argmax,-200.0,-196.9,-0.14
275,0.063,argmax,-200.0,-196.9,-0.54
276,0.0624,argmax,-200.0,-196.9,-0.87
277,0.0618,argmax,-200.0,-196.9,-0.25
278,0.0612,argmax,-200.0,-196.9,-0.33
279,0.0606,argmax,-200.0,-196.9,-0.34
280,0.06,argmax,-200.0,-196.9,-0.25
281,0.0594,argmax,-200.0,-196.9,-0.21
282,0.0588,argmax,-200.0,-196.9,-0.68
283,0.0582,argmax,-200.0,-196.9,-0.58
284,0.0576,argmax,-60.0,-195.5,0.52
285,0.057,argmax,-84.0,-194.34,0.5
286,0.0565,argmax,-200.0,-194.34,-1.07
287,0.0559,argmax,-200.0,-194.34,-0.47
288,0.0553,argmax,-200.0,-194.34,-0.27
289,0.0548,argmax,-200.0,-194.34,-0.36
290,0.0542,argmax,-200.0,-194.34,-0.6
291,0.0537,argmax,-200.0,-194.34,-0.17
292,0.0531,argmax,-200.0,-194.34,-0.94
293,0.0526,argmax,-200.0,-194.34,-0.44
294,0.0521,argmax,-200.0,-194.34,-0.01
295,0.0516,argmax,-200.0,-194.34,-0.32
296,0.0511,argmax,-68.0,-193.02,0.51
297,0.0505,argmax,-200.0,-193.02,-0.64
298,0.05,argmax,-200.0,-193.02,-0.34
299,0.0495,argmax,-200.0,-193.02,-0.48
300,0.049,argmax,-200.0,-193.02,-0.46
301,0.0486,argmax,-200.0,-193.02,-0.14
302,0.0481,argmax,-200.0,-194.1,-0.27
303,0.0476,argmax,-200.0,-194.1,-0.29
304,0.0471,argmax,-200.0,-194.1,-0.27
305,0.0466,argmax,-200.0,-194.1,-0.82
306,0.0462,argmax,-200.0,-194.1,-0.33
307,0.0457,argmax,-200.0,-194.1,-0.51
308,0.0453,argmax,-200.0,-194.1,-0.6
309,0.0448,argmax,-200.0,-194.1,-0.19
310,0.0444,random,-200.0,-194.1,-0.93
311,0.0439,argmax,-69.0,-192.79,0.51
312,0.0435,argmax,-200.0,-192.79,-0.17
313,0.043,argmax,-200.0,-192.79,-0.61
314,0.0426,argmax,-200.0,-192.79,-0.51
315,0.0422,argmax,-200.0,-192.79,-0.75
316,0.0418,argmax,-200.0,-192.79,-0.53
317,0.0413,argmax,-200.0,-192.79,-0.56
318,0.0409,argmax,-200.0,-192.79,-0.58
319,0.0405,argmax,-200.0,-192.79,-0.66
320,0.0401,argmax,-200.0,-192.79,-0.75
321,0.0397,argmax,-200.0,-192.79,0.01
322,0.0393,argmax,-200.0,-192.79,-0.23
323,0.0389,argmax,-200.0,-192.79,-0.29
324,0.0385,argmax,-200.0,-192.79,-1.15
325,0.0381,argmax,-200.0,-192.79,-0.82
326,0.0378,argmax,-200.0,-192.79,-0.78
327,0.0374,argmax,-200.0,-192.79,-0.42
328,0.037,argmax,-200.0,-192.79,-0.2
329,0.0366,argmax,-200.0,-192.79,-0.79
330,0.0363,argmax,-200.0,-192.79,-0.51
331,0.0359,argmax,-200.0,-192.79,-1.17
332,0.0356,argmax,-200.0,-192.79,-0.74
333,0.0352,argmax,-200.0,-192.79,-0.51
334,0.0348,argmax,-200.0,-192.79,-0.49
335,0.0345,argmax,-200.0,-192.79,-0.65
336,0.0342,argmax,-200.0,-194.81,-0.91
337,0.0338,argmax,-200.0,-194.81,-0.76
338,0.0335,argmax,-200.0,-194.81,-0.14
339,0.0331,argmax,-200.0,-194.81,-0.67
340,0.0328,argmax,-200.0,-194.81,-0.65
341,0.0325,argmax,-200.0,-194.81,-1.1
342,0.0322,argmax,-200.0,-194.81,-0.77
343,0.0318,argmax,-83.0,-193.64,0.51
344,0.0315,argmax,-200.0,-193.64,-0.7
345,0.0312,argmax,-200.0,-193.64,-0.2
346,0.0309,argmax,-100.0,-192.64,0.52
347,0.0306,argmax,-200.0,-192.64,-0.74
348,0.0303,argmax,-200.0,-192.64,-0.49
349,0.03,argmax,-200.0,-192.64,-0.7
350,0.0297,argmax,-200.0,-192.64,-0.55
351,0.0294,argmax,-200.0,-192.64,-0.59
352,0.0291,argmax,-200.0,-192.64,0.02
353,0.0288,argmax,-200.0,-192.64,-0.42
354,0.0285,argmax,-200.0,-192.64,-0.62
355,0.0282,random,-200.0,-192.64,-0.19
356,0.0279,argmax,-200.0,-192.64,-1.2
357,0.0277,argmax,-200.0,-192.64,-1.04
358,0.0274,argmax,-200.0,-192.64,-0.13
359,0.0271,argmax,-200.0,-192.64,-0.43
360,0.0268,argmax,-200.0,-192.64,0.38
361,0.0266,argmax,-52.0,-191.16,0.5
362,0.0263,argmax,-200.0,-191.16,-0.76
363,0.026,argmax,-200.0,-191.16,-0.89
364,0.0258,argmax,-200.0,-191.16,-1.02
365,0.0255,argmax,-200.0,-191.16,0.19
366,0.0253,argmax,-200.0,-191.16,-0.17
367,0.025,argmax,-200.0,-191.16,-0.96
368,0.0248,argmax,-200.0,-191.16,0.43
369,0.0245,argmax,-200.0,-191.16,-0.94
370,0.0243,argmax,-200.0,-191.16,-0.79
371,0.024,argmax,-200.0,-191.16,-0.11
372,0.0238,argmax,-200.0,-191.16,-0.17
373,0.0235,argmax,-200.0,-191.16,-0.53
374,0.0233,argmax,-60.0,-189.76,0.51
375,0.0231,argmax,-200.0,-189.76,-0.47
376,0.0228,argmax,-200.0,-189.76,-0.75
377,0.0226,argmax,-200.0,-189.76,-0.57
378,0.0224,argmax,-200.0,-189.76,-0.75
379,0.0222,argmax,-200.0,-189.76,-0.9
380,0.0219,argmax,-200.0,-189.76,-0.55
381,0.0217,argmax,-200.0,-189.76,-0.9
382,0.0215,argmax,-200.0,-189.76,-0.43
383,0.0213,argmax,-200.0,-189.76,-0.02
384,0.0211,argmax,-200.0,-191.16,0.02
385,0.0209,argmax,-54.0,-190.86,0.51
386,0.0207,argmax,-200.0,-190.86,-0.57
387,0.0205,argmax,-200.0,-190.86,-0.25
388,0.0203,argmax,-200.0,-190.86,0.03
389,0.02,argmax,-200.0,-190.86,-0.16
390,0.0198,argmax,-200.0,-190.86,-0.22
391,0.0196,argmax,-200.0,-190.86,-0.96
392,0.0195,argmax,-200.0,-190.86,-0.67
393,0.0193,argmax,-200.0,-190.86,-0.34
394,0.0191,argmax,-200.0,-190.86,-1.13
395,0.0189,argmax,-200.0,-190.86,-0.3
396,0.0187,argmax,-200.0,-192.18,-0.67
397,0.0185,argmax,-200.0,-192.18,-1.16
398,0.0183,argmax,-200.0,-192.18,-0.75
399,0.0181,argmax,-200.0,-192.18,-0.75
400,0.018,argmax,-200.0,-192.18,-0.52
401,0.0178,argmax,-200.0,-192.18,-0.57
402,0.0176,argmax,-200.0,-192.18,-0.22
403,0.0174,argmax,-200.0,-192.18,-0.46
404,0.0172,argmax,-200.0,-192.18,-0.37
405,0.0171,argmax,-200.0,-192.18,-1.18
406,0.0169,argmax,-200.0,-192.18,0.3
407,0.0167,argmax,-200.0,-192.18,-0.93
408,0.0166,argmax,-200.0,-192.18,-0.7
409,0.0164,argmax,-200.0,-192.18,-0.15
410,0.0162,argmax,-200.0,-192.18,-0.91
411,0.0161,argmax,-200.0,-193.49,-0.38
412,0.0159,argmax,-200.0,-193.49,-1.14
413,0.0158,argmax,-200.0,-193.49,-1.2
414,0.0156,argmax,-200.0,-193.49,-0.38
415,0.0154,argmax,-200.0,-193.49,-0.1
416,0.0153,argmax,-200.0,-193.49,-0.37
417,0.0151,argmax,-200.0,-193.49,-0.28
418,0.015,argmax,-200.0,-193.49,-0.08
419,0.0148,argmax,-200.0,-193.49,-0.24
420,0.0147,argmax,-200.0,-193.49,-0.53
421,0.0145,argmax,-200.0,-193.49,-0.48
422,0.0144,argmax,-200.0,-193.49,-0.35
423,0.0142,argmax,-200.0,-193.49,-0.2
424,0.0141,argmax,-200.0,-193.49,-0.01
425,0.014,argmax,-200.0,-193.49,-0.77
426,0.0138,argmax,-200.0,-193.49,-0.17
427,0.0137,argmax,-200.0,-193.49,-0.78
428,0.0135,argmax,-200.0,-193.49,-0.4
429,0.0134,argmax,-200.0,-193.49,0.01
430,0.0133,argmax,-200.0,-193.49,-0.98
431,0.0131,argmax,-200.0,-193.49,-0.25
432,0.013,argmax,-200.0,-193.49,-0.41
433,0.0129,argmax,-200.0,-193.49,-0.7
434,0.0128,argmax,-200.0,-193.49,-0.87
435,0.0126,argmax,-200.0,-193.49,-0.45
436,0.0125,argmax,-200.0,-193.49,-0.82
437,0.0124,argmax,-200.0,-193.49,-0.52
438,0.0123,argmax,-200.0,-193.49,-0.93
439,0.0121,argmax,-200.0,-193.49,-0.4
440,0.012,argmax,-200.0,-193.49,-0.37
441,0.0119,argmax,-200.0,-193.49,-0.54
442,0.0118,argmax,-200.0,-193.49,-0.27
443,0.0117,argmax,-200.0,-194.66,-0.91
444,0.0115,argmax,-200.0,-194.66,-0.49
445,0.0114,argmax,-200.0,-194.66,-0.47
446,0.0113,argmax,-200.0,-195.66,-0.13
447,0.0112,argmax,-200.0,-195.66,-0.43
448,0.0111,argmax,-200.0,-195.66,-0.81
449,0.011,random,-200.0,-195.66,-0.19
450,0.0109,argmax,-200.0,-195.66,-0.28
451,0.0108,argmax,-200.0,-195.66,-0.14
452,0.0106,argmax,-200.0,-195.66,-0.72
453,0.0105,argmax,-200.0,-195.66,-0.09
454,0.0104,argmax,-200.0,-195.66,-0.3
455,0.0103,argmax,-200.0,-195.66,-0.51
456,0.0102,argmax,-200.0,-195.66,-0.18
457,0.0101,argmax,-200.0,-195.66,-0.89
458,0.01,argmax,-200.0,-195.66,-0.3
459,0.01,argmax,-200.0,-195.66,-0.79
460,0.01,argmax,-98.0,-194.64,0.5
461,0.01,argmax,-200.0,-196.12,-0.62
462,0.01,argmax,-200.0,-196.12,-0.72
463,0.01,argmax,-200.0,-196.12,-0.41
464,0.01,argmax,-200.0,-196.12,-0.56
465,0.01,argmax,-200.0,-196.12,-1.13
466,0.01,argmax,-200.0,-196.12,-0.56
467,0.01,argmax,-200.0,-196.12,-0.16
468,0.01,argmax,-200.0,-196.12,-0.98
469,0.01,argmax,-200.0,-196.12,-0.35
470,0.01,argmax,-200.0,-196.12,-0.86
471,0.01,argmax,-200.0,-196.12,-0.51
472,0.01,argmax,-200.0,-196.12,-0.77
473,0.01,argmax,-200.0,-196.12,-0.56
474,0.01,argmax,-94.0,-196.46,0.51
475,0.01,argmax,-200.0,-196.46,-0.44
476,0.01,argmax,-200.0,-196.46,-0.48
477,0.01,argmax,-200.0,-196.46,-0.53
478,0.01,argmax,-200.0,-196.46,-0.75
479,0.01,argmax,-200.0,-196.46,0.14
480,0.01,argmax,-78.0,-195.24,0.51
481,0.01,argmax,-200.0,-195.24,-0.83
482,0.01,argmax,-200.0,-195.24,-0.55
483,0.01,argmax,-200.0,-195.24,-1.17
484,0.01,argmax,-200.0,-195.24,-0.72
485,0.01,argmax,-200.0,-196.7,-0.66
486,0.01,argmax,-200.0,-196.7,0.36
487,0.01,argmax,-200.0,-196.7,-0.61
488,0.01,argmax,-200.0,-196.7,-1.03
489,0.01,argmax,-200.0,-196.7,-0.72
490,0.01,argmax,-200.0,-196.7,-0.65
491,0.01,argmax,-200.0,-196.7,-0.75
492,0.01,argmax,-91.0,-195.61,0.5
493,0.01,argmax,-200.0,-195.61,-0.75
494,0.01,argmax,-200.0,-195.61,-0.4
495,0.01,argmax,-200.0,-195.61,-0.81
496,0.01,argmax,-200.0,-195.61,-0.5
497,0.01,argmax,-200.0,-195.61,-0.77
498,0.01,argmax,-200.0,-195.61,-0.28
499,0.01,argmax,-200.0,-195.61,-1.2
500,0.01,argmax,-200.0,-195.61,-0.52
501,0.01,argmax,-200.0,-195.61,-0.59
502,0.01,argmax,-200.0,-195.61,-0.55
503,0.01,argmax,-200.0,-195.61,-0.22
504,0.01,argmax,-200.0,-195.61,-0.96
505,0.01,argmax,-200.0,-195.61,-0.57
506,0.01,argmax,-200.0,-195.61,0.03
507,0.01,argmax,-200.0,-195.61,-0.45
508,0.01,argmax,-200.0,-195.61,-0.25
509,0.01,argmax,-200.0,-195.61,-0.66
510,0.01,argmax,-200.0,-195.61,0.47
511,0.01,argmax,-200.0,-195.61,-0.44
512,0.01,argmax,-200.0,-195.61,-0.79
513,0.01,argmax,-200.0,-195.61,-0.47
514,0.01,argmax,-200.0,-195.61,-0.63
515,0.01,argmax,-200.0,-195.61,0.5
516,0.01,argmax,-200.0,-195.61,-0.36
517,0.01,argmax,-47.0,-194.08,0.51
518,0.01,argmax,-200.0,-194.08,-0.19
519,0.01,argmax,-200.0,-194.08,-0.76
520,0.01,argmax,-200.0,-194.08,-0.22
521,0.01,argmax,-95.0,-193.03,0.51
522,0.01,random,-200.0,-193.03,-1.17
523,0.01,argmax,-200.0,-193.03,-0.29
524,0.01,argmax,-200.0,-193.03,-0.64
525,0.01,argmax,-200.0,-193.03,-0.53
526,0.01,argmax,-200.0,-193.03,-0.35
527,0.01,argmax,-200.0,-193.03,0.41
528,0.01,argmax,-200.0,-193.03,-0.36
529,0.01,argmax,-200.0,-193.03,-0.21
530,0.01,argmax,-200.0,-193.03,-0.96
531,0.01,argmax,-200.0,-193.03,-0.1
532,0.01,argmax,-200.0,-193.03,-0.29
533,0.01,argmax,-200.0,-193.03,-0.49
534,0.01,argmax,-200.0,-193.03,-0.44
535,0.01,argmax,-200.0,-193.03,-0.58
536,0.01,argmax,-200.0,-193.03,-0.72
537,0.01,argmax,-200.0,-193.03,-0.78
538,0.01,argmax,-200.0,-193.03,-0.25
539,0.01,argmax,-200.0,-193.03,-0.68
540,0.01,argmax,-200.0,-193.03,-0.69
541,0.01,argmax,-200.0,-193.03,-0.62
542,0.01,argmax,-200.0,-193.03,-0.48
543,0.01,argmax,-200.0,-193.03,-0.44
544,0.01,argmax,-200.0,-193.03,-1.19
545,0.01,argmax,-200.0,-193.03,-0.65
546,0.01,argmax,-200.0,-193.03,-0.41
547,0.01,argmax,-200.0,-193.03,-0.18
548,0.01,argmax,-200.0,-193.03,-0.67
549,0.01,argmax,-200.0,-193.03,-0.33
