Episode,Epsilon,Action Type,Score,Avg Score,Position
503,0.01,argmax,-93.0,-188.79,0.54
504,0.01,argmax,-200.0,-188.79,-0.31
505,0.01,argmax,-200.0,-188.79,0.16
506,0.01,argmax,-200.0,-188.79,-0.36
507,0.01,argmax,-200.0,-188.79,-0.47
508,0.01,argmax,-62.0,-187.41,0.53
509,0.01,argmax,-200.0,-187.41,0.07
510,0.01,argmax,-200.0,-187.41,-0.69
511,0.01,argmax,-200.0,-187.41,0.12
512,0.01,argmax,-200.0,-187.41,-0.2
513,0.01,argmax,-51.0,-185.92,0.52
514,0.01,argmax,-91.0,-184.83,0.5
515,0.01,argmax,-200.0,-184.83,-0.31
516,0.01,argmax,-200.0,-184.83,-0.42
517,0.01,argmax,-200.0,-184.83,-0.16
518,0.01,argmax,-200.0,-184.83,-0.31
519,0.01,argmax,-200.0,-184.83,0.39
520,0.01,argmax,-200.0,-184.83,-0.45
521,0.01,argmax,-200.0,-184.83,-1.04
522,0.01,argmax,-200.0,-184.83,-1.09
523,0.01,argmax,-200.0,-184.83,-0.44
524,0.01,argmax,-200.0,-184.83,-0.12
525,0.01,argmax,-200.0,-184.83,-0.71
526,0.01,argmax,-200.0,-184.83,-0.26
527,0.01,argmax,-200.0,-184.83,0.34
528,0.01,argmax,-200.0,-184.83,-0.44
529,0.01,argmax,-200.0,-184.83,-0.25
530,0.01,argmax,-200.0,-184.83,-0.36
531,0.01,argmax,-200.0,-184.83,-0.48
532,0.01,argmax,-200.0,-184.83,-0.59
533,0.01,argmax,-200.0,-184.83,-0.41
534,0.01,argmax,-200.0,-184.83,-0.9
535,0.01,argmax,-51.0,-183.34,0.51
536,0.01,argmax,-45.0,-181.79,0.52
537,0.01,argmax,7.0,-179.72,0.52
538,0.01,argmax,-28.0,-179.14,0.51
539,0.01,argmax,-62.0,-177.76,0.51
540,0.01,argmax,-87.0,-176.63,0.52
541,0.01,argmax,-200.0,-176.63,-0.36
542,0.01,argmax,-46.0,-175.09,0.52
543,0.01,argmax,-97.0,-174.06,0.5
544,0.01,argmax,-200.0,-174.06,-0.96
545,0.01,argmax,-200.0,-174.06,-0.28
546,0.01,argmax,-200.0,-174.06,-0.92
547,0.01,argmax,-79.0,-172.85,0.51
548,0.01,argmax,-200.0,-172.85,-0.42
549,0.01,argmax,-200.0,-172.85,0.13
550,0.01,argmax,-55.0,-171.4,0.5
551,0.01,argmax,-200.0,-171.4,-0.34
